#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
3275225|2008-12-31T23:10:06|-10.0826|118.4131|0.0|IDC|ISC|ISC|12079711|mb|3.2|IDC|SOUTH OF SUMBAWA, INDONESIA
2863743|2008-12-31T22:44:10|9.3966|126.2053|77.2|ISC|ISC|ISC|11525196|mb|4.8|NEIC|MINDANAO, PHILIPPINES
3275194|2008-12-31T22:03:14|-3.0609|130.2229|0.0|IDC|ISC|ISC|12079706|mb|3.1|IDC|SERAM, INDONESIA
3275151|2008-12-31T20:49:30|-10.6921|112.5208|0.0|IDC|ISC|ISC|12079701|mb|3.4|IDC|SOUTH OF JAVA, INDONESIA
3275139|2008-12-31T20:12:57|4.3612|127.0618|0.0|IDC|ISC|ISC|12079695|mb|3.3|IDC|TALAUD ISLANDS, INDONESIA
3275093|2008-12-31T18:35:57|-6.775|128.9183|0.0|IDC|ISC|ISC|12079685|mb|3.4|IDC|BANDA SEA
3275083|2008-12-31T18:16:52|3.9183|126.9882|0.0|IDC|ISC|ISC|12079684|mb|3.6|IDC|TALAUD ISLANDS, INDONESIA
3275080|2008-12-31T18:07:31|-6.4392|129.4658|0.0|IDC|ISC|ISC|12079683|mb|3.3|IDC|BANDA SEA
3275068|2008-12-31T17:40:36|-6.4011|129.874|0.0|IDC|ISC|ISC|12079681|mb|3.4|IDC|BANDA SEA
2863718|2008-12-31T14:49:11|3.0332|127.6364|35.0|ISC|ISC|ISC|12079664|mb|4.0|NEIC|TALAUD ISLANDS, INDONESIA
2863708|2008-12-31T11:39:57|4.9211|127.4319|75.9|ISC|ISC|ISC|11525180|MW|5.4|GCMT|TALAUD ISLANDS, INDONESIA
2863705|2008-12-31T11:14:36|-4.441|128.897|35.0|NEIC|ISC|ISC|12079650|mb|3.9|NEIC|BANDA SEA
3274816|2008-12-31T09:01:48|5.9179|126.7438|111.6|ISC|ISC|ISC|12079641|mb|3.5|ISC|MINDANAO, PHILIPPINES
2863694|2008-12-31T07:07:02|-8.1498|110.0275|35.0|ISC|ISC|ISC|12079634|mb|4.1|NEIC|JAVA, INDONESIA
3274753|2008-12-31T06:34:38|9.106|122.809|12.0|MAN|ISC|ISC|13762384|mb|4.0|MAN|NEGROS, PHILIPPINES
3274748|2008-12-31T06:08:27|5.0433|126.1992|0.0|IDC|ISC|ISC|12079629|mb|3.5|IDC|MINDANAO, PHILIPPINES
2863675|2008-12-31T00:06:29|-4.3695|101.25|35.0|ISC|ISC|ISC|12079620|mb|4.1|NEIC|SOUTHERN SUMATRA, INDONESIA
3274584|2008-12-30T22:10:00|-3.523|100.7259|0.0|IDC|ISC|ISC|12079600|mb|3.4|IDC|SOUTHERN SUMATRA, INDONESIA
3274580|2008-12-30T22:00:07|2.3066|127.9036|0.0|IDC|ISC|ISC|12079599|mb|3.6|IDC|NORTHERN MOLUCCA SEA
3274552|2008-12-30T20:32:45|-4.3284|101.1405|23.9|IDC|ISC|ISC|15850665|mb|4.4|IDC|SOUTHERN SUMATRA, INDONESIA
2863666|2008-12-30T20:32:38|-4.342|101.1635|10.0|ISC|ISC|ISC|11524541|mb|5.1|NEIC|SOUTHERN SUMATRA, INDONESIA
3274544|2008-12-30T20:19:16|9.3402|127.4704|0.0|IDC|ISC|ISC|12079588|mb|3.5|IDC|PHILIPPINE ISLANDS REGION
2863663|2008-12-30T20:05:30|-4.2597|101.3116|28.2|ISC|ISC|ISC|11527869|mb|4.5|NEIC|SOUTHERN SUMATRA, INDONESIA
2863662|2008-12-30T19:49:54|-4.3016|101.1439|30.7|ISC|ISC|ISC|11524539|MW|5.9|GCMT|SOUTHERN SUMATRA, INDONESIA
2863657|2008-12-30T18:25:36|-6.777|130.0087|35.0|ISC|ISC|ISC|12079575|mb|3.7|NEIC|BANDA SEA
2863656|2008-12-30T18:09:27|-10.3955|118.5062|76.4|ISC|ISC|ISC|11524537|mb|5.2|NEIC|SOUTH OF SUMBAWA, INDONESIA
2863651|2008-12-30T17:28:22|1.2758|97.2445|52.9|ISC|ISC|ISC|11527865|mb|4.5|NEIC|NORTHERN SUMATRA, INDONESIA
2863649|2008-12-30T17:00:01|8.3582|93.9658|114.6|ISC|ISC|ISC|12079569|mb|4.4|NEIC|NICOBAR ISLANDS, INDIA REGION
3274414|2008-12-30T15:30:20|-5.2452|129.3882|211.2|IDC|ISC|ISC|12079564|mb|3.1|IDC|BANDA SEA
2863633|2008-12-30T12:52:06|-4.7362|127.4981|11.4|ISC|ISC|ISC|12079553|mb|3.9|NEIC|BANDA SEA
3274329|2008-12-30T12:35:33|1.1128|126.4542|50.0|ISC|ISC|ISC|12079549|mb|3.5|ISC|NORTHERN MOLUCCA SEA
2863624|2008-12-30T10:04:23|-5.9616|129.8416|161.4|ISC|ISC|ISC|12079527|mb|4.4|NEIC|BANDA SEA
2863623|2008-12-30T09:42:18|-6.2405|108.3579|279.2|ISC|ISC|ISC|12079524|mb|4.2|NEIC|JAVA, INDONESIA
2863620|2008-12-30T07:38:18|0.0656|123.7409|138.0|ISC|ISC|ISC|12079502|mb|4.6|NEIC|MINAHASSA PENINSULA, SULAWESI
2863616|2008-12-30T05:39:00|-4.5851|102.1118|65.6|ISC|ISC|ISC|12079495|mb|4.7|NEIC|SOUTHERN SUMATRA, INDONESIA
2863609|2008-12-30T03:20:56|5.4429|125.8071|133.6|ISC|ISC|ISC|13404381|MW|5.1|GCMT|MINDANAO, PHILIPPINES
3274058|2008-12-30T01:54:37|-1.0683|119.7292|81.1|ISC|ISC|ISC|12079475|mb|3.1|ISC|SULAWESI, INDONESIA
3274042|2008-12-30T01:03:31|-3.2957|140.8174|0.0|IDC|ISC|ISC|12079472|mb|3.6|IDC|IRIAN JAYA, INDONESIA
3273999|2008-12-29T23:34:58|-2.75|139.88|10.0|DJA|ISC|ISC|12923544|MLv|3.8|DJA|NEAR NORTH COAST OF IRIAN JAYA
3273969|2008-12-29T22:45:03|-7.7781|125.5316|0.0|IDC|ISC|ISC|12079460|mb|3.2|IDC|BANDA SEA
3273938|2008-12-29T21:28:59|-8.03|110.43|3.0|DJA|ISC|ISC|12923543|MLv|3.0|DJA|JAVA, INDONESIA
3273845|2008-12-29T18:38:04|-2.3226|139.5451|0.0|IDC|ISC|ISC|12079431|mb|3.2|IDC|NEAR NORTH COAST OF IRIAN JAYA
3273829|2008-12-29T17:49:29|-2.7745|129.627|35.0|ISC|ISC|ISC|12079426|mb|3.4|ISC|SERAM, INDONESIA
3273819|2008-12-29T17:13:08|-0.6285|101.7864|0.0|IDC|ISC|ISC|12079422|mb|3.6|IDC|SOUTHERN SUMATRA, INDONESIA
3273798|2008-12-29T16:37:05|1.3|126.48|65.0|DJA|ISC|ISC|12923542|MLv|3.6|DJA|NORTHERN MOLUCCA SEA
3273758|2008-12-29T15:31:17|-0.07|122.07|42.0|DJA|ISC|ISC|12923541|MLv|3.3|DJA|MINAHASSA PENINSULA, SULAWESI
3273737|2008-12-29T14:48:47|8.992|123.616|94.0|MAN|ISC|ISC|13762377|mb|3.7|MAN|MINDANAO, PHILIPPINES
2863559|2008-12-29T13:44:22|-2.8797|139.5328|77.2|ISC|ISC|ISC|12079403|mb|3.4|ISC|NEAR NORTH COAST OF IRIAN JAYA
3273640|2008-12-29T11:52:33|-7.849|106.1864|22.0|ISC|ISC|ISC|12079396|mb|3.6|ISC|JAVA, INDONESIA
3273578|2008-12-29T10:13:17|-6.8113|128.695|0.0|IDC|ISC|ISC|12079388|mb|3.6|IDC|BANDA SEA
3273551|2008-12-29T09:14:54|-6.192|105.9136|130.3|ISC|ISC|ISC|12079381|mb|3.6|ISC|SUNDA STRAIT, INDONESIA
3273523|2008-12-29T08:14:57|-9.2751|123.4694|35.0|ISC|ISC|ISC|12079373|mb|3.3|IDC|TIMOR REGION
3273510|2008-12-29T07:55:29|0.9526|125.9825|0.0|IDC|ISC|ISC|12079372|mb|3.6|IDC|NORTHERN MOLUCCA SEA
3273464|2008-12-29T06:10:20|-4.6664|102.7018|0.0|IDC|ISC|ISC|12079364|mb|3.3|IDC|SOUTHERN SUMATRA, INDONESIA
2863537|2008-12-29T05:54:55|5.6065|125.3761|49.5|ISC|ISC|ISC|12079363|mb|3.8|NEIC|MINDANAO, PHILIPPINES
3273452|2008-12-29T05:35:09|-7.1775|128.8135|276.4|ISC|ISC|ISC|12079362|mb|3.7|ISC|BANDA SEA
3273446|2008-12-29T05:21:30|-2.5302|138.9722|0.0|IDC|ISC|ISC|12079357|mb|3.2|IDC|IRIAN JAYA, INDONESIA
2863523|2008-12-29T02:06:53|-8.9293|124.2319|109.1|ISC|ISC|ISC|12079335|mb|4.8|NEIC|TIMOR REGION
3273177|2008-12-28T20:05:50|7.578|124.747|1.0|MAN|ISC|ISC|13762367|mb|4.1|MAN|MINDANAO, PHILIPPINES
3273169|2008-12-28T19:53:27|-7.83|111.17|10.0|DJA|ISC|ISC|12923539|MLv|3.2|DJA|JAVA, INDONESIA
3273135|2008-12-28T18:57:15|-6.6375|128.5154|0.0|IDC|ISC|ISC|12079290|mb|3.1|IDC|BANDA SEA
3273005|2008-12-28T14:58:43|6.075|126.266|159.0|MAN|ISC|ISC|13762365|mb|4.5|MAN|MINDANAO, PHILIPPINES
3272915|2008-12-28T12:03:39|6.196|124.757|31.0|MAN|ISC|ISC|13762364|mb|4.2|MAN|MINDANAO, PHILIPPINES
3272862|2008-12-28T10:03:23|3.4419|123.8286|0.0|IDC|ISC|ISC|12079266|mb|3.7|IDC|CELEBES SEA
3272841|2008-12-28T09:34:24|7.461|122.945|40.0|MAN|ISC|ISC|13762363|mb|4.1|MAN|MINDANAO, PHILIPPINES
3272748|2008-12-28T06:53:50|9.313|125.653|9.0|MAN|ISC|ISC|13762362|mb|3.9|MAN|MINDANAO, PHILIPPINES
2863462|2008-12-28T06:32:40|3.7226|94.4297|35.0|ISC|ISC|ISC|12079251|mb|4.4|NEIC|OFF W COAST OF NORTHERN SUMATRA
2863458|2008-12-28T06:20:27|-4.9764|137.2612|71.0|ISC|ISC|ISC|12079248|mb|4.5|NEIC|IRIAN JAYA, INDONESIA
3272699|2008-12-28T05:21:50|-2.71|127.84|10.0|DJA|ISC|ISC|12923537|MLv|3.2|DJA|CERAM SEA
3272676|2008-12-28T04:50:42|1.54|121.22|14.0|DJA|ISC|ISC|12923534|MLv|4.4|DJA|MINAHASSA PENINSULA, SULAWESI
3272675|2008-12-28T04:48:23|5.7214|126.5085|92.5|ISC|ISC|ISC|12079239|mb|3.5|ISC|MINDANAO, PHILIPPINES
3272670|2008-12-28T04:29:39|1.33|120.56|51.0|DJA|ISC|ISC|12923533|MLv|3.8|DJA|MINAHASSA PENINSULA, SULAWESI
2863441|2008-12-28T03:38:34|-5.4221|142.9979|91.7|ISC|ISC|ISC|12079234|mb|4.0|NEIC|NEW GUINEA, PAPUA NEW GUINEA
3272617|2008-12-28T02:49:33|0.63|122.17|84.0|DJA|ISC|ISC|12923531|MLv|3.1|DJA|MINAHASSA PENINSULA, SULAWESI
3272497|2008-12-27T22:59:01|6.0334|126.141|145.2|ISC|ISC|ISC|12079222|mb|3.4|ISC|MINDANAO, PHILIPPINES
3272480|2008-12-27T22:28:04|3.621|129.3528|0.0|IDC|ISC|ISC|12079220|mb|3.4|IDC|NORTH OF HALMAHERA, INDONESIA
3272449|2008-12-27T21:22:32|-2.8569|128.0617|56.6|ISC|ISC|ISC|12079217|mb|3.5|ISC|CERAM SEA
3272430|2008-12-27T20:28:15|1.6321|126.1365|0.0|IDC|ISC|ISC|12079209|mb|3.7|IDC|NORTHERN MOLUCCA SEA
