#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
10838898|2015-07-31T23:24:44|-8.13|118.22|10.0|DJA|ISC|ISC|611815142|mb|4.1|DJA|SUMBAWA REGION, INDONESIA
10838880|2015-07-31T22:57:22|-8.44|118.09|12.0|DJA|ISC|ISC|611815143|MLv|3.4|DJA|SUMBAWA REGION, INDONESIA
10838877|2015-07-31T22:53:43|-8.14|118.19|10.0|DJA|ISC|ISC|611815144|MLv|3.7|DJA|SUMBAWA REGION, INDONESIA
5154300|2015-07-31T22:26:06|-8.1762|118.2927|10.0|ISC|ISC|ISC|607575605|MW|5.0|GCMT|SUMBAWA REGION, INDONESIA
10838845|2015-07-31T22:00:43|-8.08|118.18|10.0|DJA|ISC|ISC|611815145|MLv|3.6|DJA|SUMBAWA REGION, INDONESIA
10838835|2015-07-31T21:46:16|-1.28|131.85|10.0|DJA|ISC|ISC|611815146|MLv|3.4|DJA|IRIAN JAYA REGION, INDONESIA
10838796|2015-07-31T20:49:59|-11.2743|118.5996|0.0|IDC|ISC|ISC|607673990|mb|3.4|IDC|SOUTH OF SUMBAWA, INDONESIA
10838793|2015-07-31T20:47:26|7.791|126.05|40.0|MAN|ISC|ISC|611021920|mb|4.5|MAN|MINDANAO, PHILIPPINES
10838738|2015-07-31T19:20:05|1.59|98.08|12.0|DJA|ISC|ISC|611815148|MLv|3.3|DJA|NORTHERN SUMATRA, INDONESIA
10838731|2015-07-31T19:07:01|7.902|126.591|97.0|MAN|ISC|ISC|611021918|mb|4.2|MAN|MINDANAO, PHILIPPINES
10838666|2015-07-31T17:22:15|-7.4581|128.9442|131.0|ISC|ISC|ISC|607673979|mb|3.0|IDC|BANDA SEA
10838549|2015-07-31T14:50:24|2.0793|95.1941|0.0|IDC|ISC|ISC|607673965|mb|3.5|IDC|OFF W COAST OF NORTHERN SUMATRA
10838485|2015-07-31T13:14:52|-6.1288|106.565|0.0|IDC|ISC|ISC|607673963|mb|3.6|IDC|JAVA, INDONESIA
10838427|2015-07-31T12:07:45|1.25|121.8|10.0|DJA|ISC|ISC|611815149|MLv|3.2|DJA|MINAHASSA PENINSULA, SULAWESI
10838326|2015-07-31T09:54:48|7.6|125.32|21.0|MAN|ISC|ISC|611021916|mb|4.2|MAN|MINDANAO, PHILIPPINES
10838296|2015-07-31T09:10:30|-2.7526|138.7041|0.0|IDC|ISC|ISC|607673957|mb|3.7|IDC|IRIAN JAYA, INDONESIA
10838278|2015-07-31T08:52:49|-9.14|113.06|57.0|DJA|ISC|ISC|611815150|MLv|3.5|DJA|SOUTH OF JAVA, INDONESIA
10838274|2015-07-31T08:50:16|1.0502|99.7304|0.0|IDC|ISC|ISC|607673954|mb|3.4|IDC|NORTHERN SUMATRA, INDONESIA
10838236|2015-07-31T07:57:38|6.0665|127.3017|52.0|ISC|ISC|ISC|607574763|mb|4.8|NEIC|PHILIPPINE ISLANDS REGION
10838199|2015-07-31T06:51:22|6.553|124.182|10.0|MAN|ISC|ISC|611021915|mb|4.4|MAN|MINDANAO, PHILIPPINES
10838088|2015-07-31T04:01:32|6.737|126.916|298.0|MAN|ISC|ISC|611021914|mb|4.4|MAN|MINDANAO, PHILIPPINES
5156261|2015-07-31T03:35:52|-6.9398|101.9901|35.0|ISC|ISC|ISC|607673932|mb|4.4|NEIC|SOUTHWEST OF SUMATRA, INDONESIA
10838059|2015-07-31T02:56:37|-7.4373|128.7716|101.9|IDC|ISC|ISC|607673930|mb|3.5|IDC|BANDA SEA
10838042|2015-07-31T01:59:53|7.563|125.523|21.0|MAN|ISC|ISC|611021912|mb|4.3|MAN|MINDANAO, PHILIPPINES
5154226|2015-07-31T01:45:08|6.2333|126.3795|50.0|ISC|ISC|ISC|607574745|mb|4.4|NEIC|MINDANAO, PHILIPPINES
10837898|2015-07-30T21:44:16|7.593|125.289|18.0|MAN|ISC|ISC|611021911|mb|4.1|MAN|MINDANAO, PHILIPPINES
10837865|2015-07-30T21:01:38|6.046|124.507|12.0|MAN|ISC|ISC|611021910|mb|4.6|MAN|MINDANAO, PHILIPPINES
5158267|2015-07-30T20:42:54|7.5692|125.5491|41.0|ISC|ISC|ISC|607673917|mb|4.3|NEIC|MINDANAO, PHILIPPINES
10837722|2015-07-30T17:39:00|-7.0788|129.6439|105.3|IDC|ISC|ISC|607673912|mb|3.5|IDC|BANDA SEA
10837690|2015-07-30T17:06:21|2.5531|128.3822|150.0|ISC|ISC|ISC|607673910|mb|3.3|ISC|HALMAHERA, INDONESIA
5157334|2015-07-30T15:47:43|0.3546|122.055|170.0|ISC|ISC|ISC|607673909|mb|4.1|NEIC|MINAHASSA PENINSULA, SULAWESI
10837541|2015-07-30T13:40:21|-5.3097|129.1391|300.0|ISC|ISC|ISC|607673903|mb|4.2|NEIC|BANDA SEA
10837348|2015-07-30T10:05:56|-7.3354|129.5546|0.0|IDC|ISC|ISC|607673890|ML|3.0|IDC|BANDA SEA
10837300|2015-07-30T09:09:19|8.342|125.684|61.0|MAN|ISC|ISC|611021907|mb|4.4|MAN|MINDANAO, PHILIPPINES
10837182|2015-07-30T06:35:04|-7.54|115.31|288.0|DJA|ISC|ISC|611531086|MLv|3.3|DJA|BALI SEA
5157932|2015-07-30T04:56:48|0.6217|120.6806|55.0|ISC|ISC|ISC|607673879|mb|4.0|NEIC|MINAHASSA PENINSULA, SULAWESI
10837007|2015-07-30T02:21:34|-9.1342|128.3904|0.0|IDC|ISC|ISC|607673870|mb|3.9|IDC|TIMOR SEA
10836914|2015-07-30T00:12:06|-9.19|112.41|10.0|DJA|ISC|ISC|611531087|MLv|3.7|DJA|SOUTH OF JAVA, INDONESIA
10836906|2015-07-29T23:55:48|-0.3146|130.1427|0.0|IDC|ISC|ISC|607673864|mb|3.4|IDC|IRIAN JAYA REGION, INDONESIA
10836845|2015-07-29T22:36:50|9.986|121.937|28.0|MAN|ISC|ISC|611021899|mb|4.1|MAN|SULU SEA
10836809|2015-07-29T22:02:00|-7.0786|129.8822|128.8|IDC|ISC|ISC|607673863|mb|3.6|IDC|BANDA SEA
10836742|2015-07-29T20:40:17|7.664|125.408|12.0|MAN|ISC|ISC|611021898|mb|4.4|MAN|MINDANAO, PHILIPPINES
10836731|2015-07-29T20:30:11|2.8489|127.3466|0.0|IDC|ISC|ISC|607673857|mb|3.3|IDC|NORTHERN MOLUCCA SEA
5157336|2015-07-29T18:55:49|1.365|97.1392|28.0|ISC|ISC|ISC|607673850|mb|4.1|NEIC|NORTHERN SUMATRA, INDONESIA
10836607|2015-07-29T18:02:55|-2.9818|138.2297|35.0|ISC|ISC|ISC|607673848|mb|3.9|ISC|IRIAN JAYA, INDONESIA
10836589|2015-07-29T17:46:40|-8.44|109.27|31.0|DJA|ISC|ISC|611531065|MLv|3.6|DJA|JAVA, INDONESIA
10836449|2015-07-29T14:47:35|-2.6514|138.529|32.0|ISC|ISC|ISC|607673844|mb|4.4|NEIC|IRIAN JAYA, INDONESIA
10836411|2015-07-29T14:19:26|-7.33|105.75|10.0|DJA|ISC|ISC|611531066|MLv|3.4|DJA|JAVA, INDONESIA
10836335|2015-07-29T12:50:11|-2.8921|138.2978|62.0|ISC|ISC|ISC|607673840|mb|3.5|ISC|IRIAN JAYA, INDONESIA
10836227|2015-07-29T11:05:24|4.9263|126.4415|100.0|ISC|ISC|ISC|607673838|mb|3.7|ISC|TALAUD ISLANDS, INDONESIA
10836142|2015-07-29T09:42:18|4.5971|126.3743|0.0|IDC|ISC|ISC|607673833|mb|3.5|IDC|TALAUD ISLANDS, INDONESIA
10836035|2015-07-29T07:18:26|4.37|96.5|19.0|DJA|ISC|ISC|611531068|MLv|3.6|DJA|NORTHERN SUMATRA, INDONESIA
10835978|2015-07-29T06:03:17|2.9687|128.5638|35.0|ISC|ISC|ISC|607673819|mb|3.9|ISC|HALMAHERA, INDONESIA
10835906|2015-07-29T04:13:37|1.258|126.2464|0.0|IDC|ISC|ISC|607673815|mb|3.7|IDC|NORTHERN MOLUCCA SEA
5157350|2015-07-29T03:30:34|-2.8125|141.8154|30.0|ISC|ISC|ISC|607673811|mb|4.2|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
10835837|2015-07-29T02:34:50|-2.65|138.42|31.0|DJA|ISC|ISC|611531073|mb|4.6|DJA|IRIAN JAYA, INDONESIA
5155919|2015-07-29T01:33:46|0.5029|122.337|114.0|ISC|ISC|ISC|607673806|mb|4.1|NEIC|MINAHASSA PENINSULA, SULAWESI
10835767|2015-07-29T00:34:19|-3.114|104.2087|300.0|ISC|ISC|ISC|607673805|mb|3.7|ISC|SOUTHERN SUMATRA, INDONESIA
10835676|2015-07-28T22:39:41|-6.2249|130.9213|86.0|ISC|ISC|ISC|607673797|mb|3.7|IDC|BANDA SEA
5156982|2015-07-28T20:24:04|-0.9952|126.8337|34.0|ISC|ISC|ISC|607673789|mb|4.0|NEIC|SOUTHERN MOLUCCA SEA
10835401|2015-07-28T17:18:54|-3.6651|137.2822|0.0|IDC|ISC|ISC|607673786|mb|3.0|IDC|IRIAN JAYA, INDONESIA
10835363|2015-07-28T16:30:18|-2.82|122.36|13.0|DJA|ISC|ISC|611531043|MLv|3.5|DJA|SULAWESI, INDONESIA
5157459|2015-07-28T15:01:28|6.9863|126.8978|60.0|ISC|ISC|ISC|607668877|mb|4.4|NEIC|MINDANAO, PHILIPPINES
10835211|2015-07-28T13:25:45|0.2363|97.9139|0.0|IDC|ISC|ISC|607673783|mb|3.7|IDC|NORTHERN SUMATRA, INDONESIA
10835208|2015-07-28T13:23:07|-2.4887|138.9067|0.0|IDC|ISC|ISC|607673782|mb|3.4|IDC|IRIAN JAYA, INDONESIA
5157445|2015-07-28T13:09:02|2.8942|127.6268|100.0|ISC|ISC|ISC|607673781|mb|4.2|NEIC|NORTHERN MOLUCCA SEA
10835163|2015-07-28T12:38:51|9.039|127.086|22.0|MAN|ISC|ISC|607673778|mb|3.5|IDC|PHILIPPINE ISLANDS REGION
10835159|2015-07-28T12:34:41|3.4793|128.1846|0.0|IDC|ISC|ISC|607673777|mb|3.3|IDC|NORTH OF HALMAHERA, INDONESIA
10835134|2015-07-28T12:09:22|-2.75|129.11|30.0|DJA|ISC|ISC|611531044|mb|4.1|DJA|SERAM, INDONESIA
10835107|2015-07-28T11:45:38|8.47|126.1|61.0|MAN|ISC|ISC|611021884|mb|4.0|MAN|MINDANAO, PHILIPPINES
10835106|2015-07-28T11:43:47|-2.5904|138.7714|0.0|IDC|ISC|ISC|607673772|mb|3.5|IDC|IRIAN JAYA, INDONESIA
10834988|2015-07-28T10:01:34|-8.4317|118.7252|0.0|IDC|ISC|ISC|607673770|mb|3.6|IDC|SUMBAWA REGION, INDONESIA
5157126|2015-07-28T09:13:15|-2.6345|138.4814|32.0|ISC|ISC|ISC|607673767|mb|4.2|NEIC|IRIAN JAYA, INDONESIA
5155687|2015-07-28T07:50:43|-2.8416|138.395|62.0|ISC|ISC|ISC|607673763|mb|4.5|NEIC|IRIAN JAYA, INDONESIA
5155848|2015-07-28T07:44:53|-1.625|124.0894|35.0|ISC|ISC|ISC|607673762|mb|4.1|NEIC|SOUTHERN MOLUCCA SEA
10834707|2015-07-28T05:41:01|-9.2131|117.1055|10.0|ISC|ISC|ISC|607673757|mb|3.9|ISC|SUMBAWA REGION, INDONESIA
10834705|2015-07-28T05:37:22|6.75|125.264|32.0|MAN|ISC|ISC|611021879|mb|4.3|MAN|MINDANAO, PHILIPPINES
10834695|2015-07-28T05:15:26|9.062|125.902|32.0|MAN|ISC|ISC|611021889|mb|4.3|MAN|MINDANAO, PHILIPPINES
10834681|2015-07-28T04:53:08|-2.6351|139.2589|0.0|IDC|ISC|ISC|607673754|mb|3.4|IDC|NEAR NORTH COAST OF IRIAN JAYA
10834669|2015-07-28T04:29:58|-6.9783|129.7073|139.0|ISC|ISC|ISC|607673753|mb|3.3|IDC|BANDA SEA
10834658|2015-07-28T04:08:12|-2.3731|138.2709|0.0|IDC|ISC|ISC|607673752|mb|3.0|IDC|IRIAN JAYA, INDONESIA
10834633|2015-07-28T03:34:47|-2.7634|138.4768|67.1|IDC|ISC|ISC|607673749|mb|3.6|IDC|IRIAN JAYA, INDONESIA
