#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2959688|1983-04-23T09:20:15|-11.2079|118.9168|39.0|ISC|ISC|ISC|579411|mb|5.5|NEIS|SOUTH OF SUMBAWA, INDONESIA
2959215|1983-04-22T17:27:03|9.0103|126.086|129.9|ISC|ISC|ISC|579375|mb|4.6|NEIS|MINDANAO, PHILIPPINES
2959153|1983-04-22T16:05:27|6.864|126.6426|185.7|ISC|ISC|ISC|579368|mb|4.6|NEIS|MINDANAO, PHILIPPINES
2958860|1983-04-22T07:51:52|6.1129|126.8789|85.5|ISC|ISC|ISC|579338|mb|5.6|NEIS|MINDANAO, PHILIPPINES
2958280|1983-04-21T20:33:47|3.8509|126.8757|33.0|ISC|ISC|ISC|579288|mb|4.6|ISC|TALAUD ISLANDS, INDONESIA
2957977|1983-04-21T10:25:08|0.8381|125.947|62.0|ISC|ISC|ISC|579261|mb|5.2|NEIS|NORTHERN MOLUCCA SEA
2957576|1983-04-20T23:08:28|-6.2289|133.5225|33.0|ISC|ISC|ISC|579226|mb|4.4|NEIS|ARU ISLANDS REGION, INDONESIA
2957536|1983-04-20T22:14:57|2.1074|127.2992|33.0|ISC|ISC|ISC|579224|mb|4.2|ISC|NORTHERN MOLUCCA SEA
2957433|1983-04-20T18:37:12|-3.5865|101.5203|59.1|ISC|ISC|ISC|579216|mb|4.5|NEIS|SOUTHERN SUMATRA, INDONESIA
2957377|1983-04-20T16:55:24|-7.892|117.5394|237.4|ISC|ISC|ISC|579211|mb|4.5|NEIS|BALI SEA
2957356|1983-04-20T14:54:12|1.497|98.0272|53.9|ISC|ISC|ISC|579209|mb|3.8|NEIS|NORTHERN SUMATRA, INDONESIA
2957272|1983-04-20T11:01:40|-5.5531|129.4172|291.2|ISC|ISC|ISC|579200|mb|5.2|NEIS|BANDA SEA
2956720|1983-04-19T15:15:10|-7.2171|129.209|178.6|ISC|ISC|ISC|579153|mb|4.8|NEIS|BANDA SEA
2956314|1983-04-19T01:30:07|-2.8701|139.4403|45.5|ISC|ISC|ISC|579118|mb|5.2|NEIS|NEAR NORTH COAST OF IRIAN JAYA
2956110|1983-04-18T13:52:13|-8.247|119.5603|198.7|ISC|ISC|ISC|579102|mb|5.0|NEIS|FLORES REGION, INDONESIA
2955386|1983-04-17T17:55:54|-11.1311|113.1131|27.6|ISC|ISC|ISC|579042|mb|4.2|ISC|SOUTH OF JAVA, INDONESIA
2955193|1983-04-17T13:00:12|1.7405|99.5085|200.0|ISC|ISC|ISC|579027|mb|4.5|NEIS|NORTHERN SUMATRA, INDONESIA
2955157|1983-04-17T12:35:42|-7.9709|107.3906|40.7|ISC|ISC|ISC|579024|mb|4.3|NEIS|JAVA, INDONESIA
2954947|1983-04-17T06:38:41|7.3715|95.1094|173.5|ISC|ISC|ISC|579002|mb|4.7|NEIS|NICOBAR ISLANDS, INDIA REGION
2954808|1983-04-17T03:30:01|6.4143|95.1012|18.3|ISC|ISC|ISC|578990|mb|4.7|NEIS|NICOBAR ISLANDS, INDIA REGION
2954556|1983-04-16T17:23:30|4.8698|127.7264|95.1|ISC|ISC|ISC|578966|mb|5.1|NEIS|TALAUD ISLANDS, INDONESIA
2954541|1983-04-16T17:10:07|-7.4806|128.8566|124.7|ISC|ISC|ISC|578965|mb|4.7|NEIS|BANDA SEA
2954438|1983-04-16T12:57:43|-10.1929|110.8373|11.2|ISC|ISC|ISC|578954|mb|5.9|NEIS|SOUTH OF JAVA, INDONESIA
2954097|1983-04-15T22:09:05|0.1267|97.558|23.7|ISC|ISC|ISC|578924|mb|4.6|NEIS|NORTHERN SUMATRA, INDONESIA
