#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
239517|1992-04-03T02:50:45|-8.9|116.5|71.0|DJA|ISC|ISC|294291|mL|3.3|DJA|SUMBAWA REGION, INDONESIA
239503|1992-04-03T02:40:49|-9.5974|118.8005|150.0|ISC|ISC|ISC|294290|mL|4.5|DJA|SUMBAWA REGION, INDONESIA
239393|1992-04-02T20:53:38|-9.8|113.1|95.0|DJA|ISC|ISC|294272|mL|3.6|DJA|SOUTH OF JAVA, INDONESIA
239281|1992-04-02T13:54:32|1.7091|127.6099|168.4|ISC|ISC|ISC|294247|mb|5.2|NEIC|HALMAHERA, INDONESIA
239237|1992-04-02T12:56:12|3.1203|97.7884|30.0|ISC|ISC|ISC|294240|mL|3.5|DJA|NORTHERN SUMATRA, INDONESIA
239174|1992-04-02T10:43:14|-8.6|118.0|166.0|DJA|ISC|ISC|294229|mL|3.8|DJA|SUMBAWA REGION, INDONESIA
239168|1992-04-02T10:30:26|-10.5|111.3|150.0|DJA|ISC|ISC|294227|mL|4.4|DJA|SOUTH OF JAVA, INDONESIA
239101|1992-04-02T08:33:53|-9.0|118.1|86.0|DJA|ISC|ISC|294213|mL|3.8|DJA|SUMBAWA REGION, INDONESIA
239095|1992-04-02T08:03:02|-11.1444|118.0086|61.0|ISC|ISC|ISC|294211|mL|4.3|DJA|SOUTH OF SUMBAWA, INDONESIA
239045|1992-04-02T06:34:37|-8.7451|115.7583|131.0|ISC|ISC|ISC|294203|mL|3.6|DJA|BALI REGION, INDONESIA
238990|1992-04-02T03:57:23|-9.9|114.0|61.0|DJA|ISC|ISC|294192|mL|3.2|DJA|SOUTH OF BALI, INDONESIA
238969|1992-04-02T03:04:22|-9.8137|117.9399|21.0|ISC|ISC|ISC|294189|mL|4.2|DJA|SUMBAWA REGION, INDONESIA
238898|1992-04-02T00:15:17|3.3|95.7|20.0|DJA|ISC|ISC|294176|mL|3.2|DJA|OFF W COAST OF NORTHERN SUMATRA
238895|1992-04-02T00:09:12|-9.9|117.7|102.0|DJA|ISC|ISC|294175|mL|3.7|DJA|SUMBAWA REGION, INDONESIA
238802|1992-04-01T22:10:28|-9.3634|114.307|15.4|ISC|ISC|ISC|294158|mL|3.5|DJA|SOUTH OF BALI, INDONESIA
238789|1992-04-01T22:08:07|-9.5|118.2|300.0|DJA|ISC|ISC|294156|mL|3.7|DJA|SUMBAWA REGION, INDONESIA
238785|1992-04-01T21:49:53|-9.9|116.7|133.0|DJA|ISC|ISC|294155|mL|3.6|DJA|SUMBAWA REGION, INDONESIA
238781|1992-04-01T21:40:31|-9.2|116.9|265.0|DJA|ISC|ISC|294154|mL|3.9|DJA|SUMBAWA REGION, INDONESIA
238722|1992-04-01T20:21:17|-8.2|112.6|103.0|DJA|ISC|ISC|294145|mL|3.3|DJA|JAVA, INDONESIA
238666|1992-04-01T19:11:50|-8.537|116.0928|86.0|ISC|ISC|ISC|294135|mL|3.1|DJA|SUMBAWA REGION, INDONESIA
238636|1992-04-01T18:09:05|-8.8|118.2|108.0|DJA|ISC|ISC|294129|mL|3.4|DJA|SUMBAWA REGION, INDONESIA
238561|1992-04-01T14:03:23|-8.6462|106.8545|12.0|ISC|ISC|ISC|294112|mL|4.3|DJA|SOUTH OF JAVA, INDONESIA
238431|1992-04-01T11:03:34|8.474|125.6946|74.2|ISC|ISC|ISC|294090|mb|4.8|NEIC|MINDANAO, PHILIPPINES
238420|1992-04-01T10:51:03|3.5979|95.7744|61.0|ISC|ISC|ISC|294088|mb|4.2|ISC|OFF W COAST OF NORTHERN SUMATRA
238323|1992-04-01T09:07:30|1.4767|99.3393|137.3|ISC|ISC|ISC|294069|mb|3.1|ISC|NORTHERN SUMATRA, INDONESIA
238258|1992-04-01T06:19:33|-3.2447|100.8023|195.8|ISC|ISC|ISC|294056|mb|4.6|ISC|SOUTHERN SUMATRA, INDONESIA
238136|1992-04-01T01:38:03|-3.0699|129.1287|33.0|ISC|ISC|ISC|294032|mb|5.2|NEIC|SERAM, INDONESIA
238122|1992-04-01T01:22:55|-9.1258|123.5481|74.2|ISC|ISC|ISC|294031|mb|5.2|NEIC|TIMOR REGION
238113|1992-04-01T01:15:16|-6.0|106.25|33.0|ISC|ISC|ISC|294030|mL|3.5|DJA|JAVA, INDONESIA
238100|1992-04-01T00:43:33|-9.0|118.3|21.0|DJA|ISC|ISC|294028|mL|3.9|DJA|SUMBAWA REGION, INDONESIA
238096|1992-04-01T00:38:57|-9.0|114.4|159.0|DJA|ISC|ISC|294027|mL|3.0|DJA|SOUTH OF BALI, INDONESIA
259926|1992-03-31T22:46:36|-9.1|118.2|61.0|DJA|ISC|ISC|302193|mL|3.4|DJA|SUMBAWA REGION, INDONESIA
259902|1992-03-31T22:18:47|-7.5194|106.1549|61.0|ISC|ISC|ISC|302187|mL|3.2|DJA|JAVA, INDONESIA
259850|1992-03-31T21:11:32|-9.5166|118.2195|77.7|ISC|ISC|ISC|302178|mL|4.1|DJA|SUMBAWA REGION, INDONESIA
259802|1992-03-31T20:05:18|-10.2|118.5|150.0|DJA|ISC|ISC|302169|mL|3.7|DJA|SOUTH OF SUMBAWA, INDONESIA
259786|1992-03-31T19:33:16|-9.1|118.2|21.0|DJA|ISC|ISC|302165|mL|3.6|DJA|SUMBAWA REGION, INDONESIA
259740|1992-03-31T16:59:00|8.3186|126.5839|86.4|ISC|ISC|ISC|302152|mb|4.6|NEIC|MINDANAO, PHILIPPINES
259722|1992-03-31T16:18:31|-8.9|116.4|87.0|DJA|ISC|ISC|302148|mL|3.0|DJA|SUMBAWA REGION, INDONESIA
259671|1992-03-31T13:34:45|2.7848|124.8385|278.9|ISC|ISC|ISC|302137|mb|4.6|NEIC|CELEBES SEA
259629|1992-03-31T13:11:10|-8.1|117.4|235.0|DJA|ISC|ISC|302132|mL|3.5|DJA|SUMBAWA REGION, INDONESIA
