time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-12-31T16:13:24.460Z,-8.008,117.622,70.5,4.3,mb,,,,1.3,us,usp000516u,2014-11-07T00:49:48.980Z,"Sumbawa region, Indonesia",earthquake,,25,,1,reviewed,us,us
1991-12-31T15:45:51.090Z,-3.978,136.758,33,4.7,mb,,,,0.9,us,usp000516t,2014-11-07T00:49:48.977Z,"Papua, Indonesia",earthquake,,,,8,reviewed,us,us
1991-12-30T06:06:54.460Z,-6.026,130.439,84.5,4.8,mb,,,,1,us,usp000515a,2014-11-07T00:49:48.848Z,"Banda Sea",earthquake,,24.2,,2,reviewed,us,us
1991-12-29T19:18:23.190Z,-5.298,102.914,10,4.5,mb,,,,0.7,us,usp000514t,2014-11-07T00:49:48.790Z,"southern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
1991-12-29T18:39:09.460Z,-4.421,132.727,36.7,6.4,mw,,,,1.1,us,usp000514s,2020-01-03T17:24:15.432Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-12-28T17:58:27.930Z,-6.392,130.073,129.7,4.9,mb,,,,1.2,us,usp000513p,2014-11-07T00:49:48.644Z,"Banda Sea",earthquake,,6.1,,7,reviewed,us,us
1991-12-28T09:21:35.900Z,-5.608,131.209,80.1,4.7,mb,,,,1,us,usp0005130,2014-11-07T00:49:48.416Z,"Banda Sea",earthquake,,14.9,,3,reviewed,us,us
1991-12-28T05:35:29.750Z,-7.963,125.576,36.4,5.3,mb,,,,1.1,us,usp000512n,2014-11-07T00:49:48.363Z,"Kepulauan Barat Daya, Indonesia",earthquake,,9.6,,18,reviewed,us,us
1991-12-28T04:39:06.230Z,4.81,127.504,179.1,4.8,mb,,,,0.6,us,usp000512h,2014-11-07T00:49:48.346Z,"Kepulauan Talaud, Indonesia",earthquake,,46.5,,5,reviewed,us,us
1991-12-27T02:44:59.960Z,3.264,96.337,33,4.8,mb,,,,1,us,usp000510v,2014-11-07T00:49:47.443Z,"northern Sumatra, Indonesia",earthquake,,,,10,reviewed,us,us
1991-12-27T00:20:18.830Z,4.567,127.032,33,4.2,mb,,,,0.3,us,usp000510g,2014-11-07T00:49:47.400Z,"Kepulauan Talaud, Indonesia",earthquake,,,,3,reviewed,us,us
1991-12-26T12:34:41.300Z,7.981,126.681,78.9,5.1,mb,,,,1.1,us,usp00050zz,2014-11-07T00:49:47.343Z,"Mindanao, Philippines",earthquake,,9.4,,31,reviewed,us,us
1991-12-26T12:10:08.460Z,-7.364,125.909,36.3,5,mb,,,,1.2,us,usp00050zx,2014-11-07T00:49:47.334Z,"Kepulauan Barat Daya, Indonesia",earthquake,,11.6,,17,reviewed,us,us
1991-12-26T00:28:05.990Z,-1.925,134.42,33,4.3,mb,,,,0.9,us,usp00050yy,2014-11-07T00:49:47.220Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1991-12-24T20:58:47.630Z,-7.533,122.838,262,4.6,mb,,,,0.9,us,usp00050xp,2014-11-07T00:49:47.066Z,"Flores Sea",earthquake,,11.8,,5,reviewed,us,us
1991-12-24T19:51:25.700Z,2.775,97.424,81.1,4.8,mb,,,,0.9,us,usp00050xm,2014-11-07T00:49:47.060Z,"northern Sumatra, Indonesia",earthquake,,12.2,,26,reviewed,us,us
1991-12-24T19:10:42.360Z,-7.11,127.629,269.3,4.9,mb,,,,1.1,us,usp00050xk,2014-11-07T00:49:47.056Z,"Kepulauan Barat Daya, Indonesia",earthquake,,8.9,,14,reviewed,us,us
1991-12-24T17:47:36.590Z,-5.579,103.986,93.1,4.8,mb,,,,0.7,us,usp00050xf,2014-11-07T00:49:47.047Z,"southern Sumatra, Indonesia",earthquake,,20.5,,6,reviewed,us,us
1991-12-24T10:47:14.930Z,-9.575,117.98,75,5.2,mw,,,,1.3,us,usp00050x1,2016-11-10T00:17:00.960Z,"Sumbawa region, Indonesia",earthquake,,7.8,,,reviewed,us,hrv
1991-12-23T19:57:35.740Z,-3.429,127.305,33,5.2,mw,,,,0.9,us,usp00050w6,2016-11-10T00:16:38.351Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-12-23T19:42:06.580Z,-7.049,129.34,75.6,5.2,mb,,,,1.1,us,usp00050w5,2014-11-07T00:49:46.893Z,"Kepulauan Babar, Indonesia",earthquake,,15.5,,13,reviewed,us,us
1991-12-22T21:15:42.440Z,-4.893,103.185,58.9,5.4,mw,,,,0.8,us,usp00050up,2016-11-10T00:16:10.194Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-12-21T21:08:46.200Z,-4.45,134.182,33,4.3,mb,,,,1.1,us,usp00050rv,2014-11-07T00:49:46.286Z,"near the south coast of Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1991-12-20T14:32:55.210Z,-9.42,125.443,33,4.5,mb,,,,1.3,us,usp00050qh,2014-11-07T00:49:46.161Z,"East Timor region",earthquake,,,,4,reviewed,us,us
1991-12-20T10:47:41.710Z,2.696,128.615,236.3,4.8,mb,,,,1.1,us,usp00050q7,2014-11-07T00:49:46.145Z,"Halmahera, Indonesia",earthquake,,18.5,,9,reviewed,us,us
1991-12-19T18:28:36.480Z,-8.476,116.78,33,4.2,mb,,,,1.6,us,usp00050p8,2014-11-07T00:49:45.799Z,"Lombok region, Indonesia",earthquake,,,,3,reviewed,us,us
1991-12-19T16:21:42.600Z,-7.799,106.544,53.2,4.8,mb,,,,1.1,us,usp00050p4,2014-11-07T00:49:45.792Z,"Java, Indonesia",earthquake,,18.6,,3,reviewed,us,us
1991-12-18T16:12:38.650Z,-2.614,139.042,33,4.4,mb,,,,1.4,us,usp00050mk,2014-11-07T00:49:45.274Z,"near the north coast of Papua, Indonesia",earthquake,,,,5,reviewed,us,us
1991-12-18T13:27:38.700Z,9.124,122.717,30,4.8,mb,,,,0.9,us,usp00050me,2014-11-07T00:49:45.253Z,"Negros, Philippines",earthquake,,,,22,reviewed,us,us
1991-12-18T13:08:14.930Z,-6.137,130.368,169,4.6,mb,,,,1.3,us,usp00050md,2014-11-07T00:49:45.249Z,"Banda Sea",earthquake,,11.2,,2,reviewed,us,us
1991-12-18T06:58:42.530Z,-6.644,128.866,266.6,4.7,mb,,,,0.6,us,usp00050m1,2014-11-07T00:49:45.205Z,"Banda Sea",earthquake,,14.6,,1,reviewed,us,us
1991-12-17T19:52:29.900Z,9.342,127.054,33,4.8,mb,,,,1.1,us,usp00050kp,2014-11-07T00:49:45.174Z,"Philippine Islands region",earthquake,,,,15,reviewed,us,us
1991-12-17T01:50:19.080Z,-3.611,102.034,72,5.3,mw,,,,1,us,usp00050jw,2016-11-10T00:13:39.924Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-12-16T21:30:01.520Z,-6.483,129.307,215.4,4.8,mb,,,,0.9,us,usp00050jk,2014-11-07T00:49:44.980Z,"Banda Sea",earthquake,,19.4,,8,reviewed,us,us
1991-12-16T19:48:38.130Z,-11.339,118,33,4.1,mb,,,,1.4,us,usp00050jd,2014-11-07T00:49:44.966Z,"south of Sumbawa, Indonesia",earthquake,,,,4,reviewed,us,us
1991-12-16T17:54:13.830Z,-5.323,129.858,205.9,4.9,mb,,,,0.4,us,usp00050j9,2014-11-07T00:49:44.960Z,"Banda Sea",earthquake,,34.1,,4,reviewed,us,us
1991-12-16T15:58:04.450Z,1.005,121.834,39.7,4.9,mb,,,,1,us,usp00050j7,2014-11-07T00:49:44.939Z,"Minahasa, Sulawesi, Indonesia",earthquake,,10.7,,15,reviewed,us,us
1991-12-16T15:17:56.110Z,1.296,100.104,236.2,4.9,mb,,,,0.9,us,usp00050j5,2014-11-07T00:49:44.934Z,"northern Sumatra, Indonesia",earthquake,,7,,12,reviewed,us,us
1991-12-16T15:07:31.120Z,-8.814,118.853,128,4.8,mb,,,,1.2,us,usp00050j3,2014-11-07T00:49:44.928Z,"Sumbawa region, Indonesia",earthquake,,9.3,,13,reviewed,us,us
1991-12-14T18:49:48.640Z,1.632,127.131,128.9,5.1,mw,,,,1,us,usp00050f9,2016-11-10T00:12:21.445Z,"Halmahera, Indonesia",earthquake,,6.3,,,reviewed,us,hrv
1991-12-14T18:07:02.610Z,-0.182,124.839,78.8,4.9,mb,,,,1.2,us,usp00050f7,2014-11-07T00:49:44.537Z,"Molucca Sea",earthquake,,10.4,,12,reviewed,us,us
