time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1973-12-31T08:38:17.000Z,1.013,122.56,33,5.4,mb,,,,,us,usp00004rh,2014-11-06T23:21:22.115Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-31T03:35:10.700Z,-5.017,130.121,21,4.7,mb,,,,,us,usp00004re,2014-11-06T23:21:22.111Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1973-12-29T15:41:15.100Z,-8.937,117.284,33,4.8,mb,,,,,us,usp00004qh,2014-11-06T23:21:22.063Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-28T03:13:38.400Z,-11.665,114.717,28,4.9,mb,,,,,us,usp00004p6,2014-11-06T23:21:22.014Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-24T07:53:44.700Z,-7.71,130.851,33,5.2,mb,,,,,us,usp00004mx,2014-11-06T23:21:21.966Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-23T23:46:45.100Z,1.61,127.261,126,5.3,mb,,,,,us,usp00004mt,2014-11-06T23:21:21.961Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-23T11:18:25.300Z,-7.974,126.709,196,5.5,mb,,,,,us,usp00004mm,2020-03-27T16:20:39.975Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-23T06:04:39.900Z,5.307,125.531,86,4.7,mb,,,,,us,usp00004mg,2014-11-06T23:21:21.948Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1973-12-21T22:52:40.200Z,-4.355,134.002,33,5.3,mb,,,,,us,usp00004m3,2014-11-06T23:21:21.932Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-21T12:02:58.500Z,-1.969,141.229,43,5.3,mb,,,,,us,usp00004kt,2014-11-06T23:21:21.922Z,"Ninigo Islands region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-20T02:41:37.400Z,-2.499,139.887,33,5,mb,,,,,us,usp00004kb,2014-11-06T23:21:21.905Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-19T04:43:01.500Z,-9.436,119.452,58,6,mb,,,,,us,usp00004k5,2020-04-17T22:10:19.779Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-18T23:46:39.900Z,-1.425,133.07,33,5,mb,,,,,us,usp00004k2,2014-11-06T23:21:21.892Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-17T15:11:55.500Z,-4.034,131.233,33,4.3,mb,,,,,us,usp00004js,2014-11-06T23:21:21.881Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1973-12-16T01:47:26.600Z,-6.825,104.228,33,5.4,mb,,,,,us,usp00004jd,2014-11-06T23:21:21.865Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-12T22:02:20.400Z,6.786,137.25,28,5,mb,,,,,us,usp00004h9,2014-11-06T23:21:21.825Z,"Palau region",earthquake,,,,,reviewed,us,us
1973-12-10T14:44:06.000Z,-0.268,126.901,33,5,mb,,,,,us,usp00004gm,2014-11-06T23:21:21.802Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1973-12-08T12:49:43.600Z,3.631,127.115,38,5.3,mb,,,,,us,usp00004ft,2014-11-06T23:21:21.775Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-08T06:10:03.500Z,-0.245,98.399,33,5.7,mb,,,,,us,usp00004fs,2020-03-27T16:19:41.285Z,"Kepulauan Batu, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-08T04:47:59.500Z,5.138,127.592,121,5,mb,,,,,us,usp00004fr,2015-05-13T18:53:08.000Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1973-12-03T02:01:32.200Z,-2.807,139.05,35,5.3,mb,,,,,us,usp00004dm,2014-11-06T23:21:21.689Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-02T13:50:33.900Z,0.309,123.581,105,5.1,mb,,,,,us,usp00004dc,2014-11-06T23:21:21.680Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-01T21:18:23.900Z,-1.878,134.162,20,5.2,ms,,,,,us,usp00004cx,2014-11-06T23:21:21.664Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-01T19:53:59.600Z,1.623,99.321,33,4.8,mb,,,,,us,usp00004cw,2014-11-06T23:21:21.664Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1973-11-30T16:58:51.400Z,1.257,125.927,33,5.5,mb,,,,,us,usp00004cc,2014-11-06T23:21:21.646Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1973-11-28T19:49:01.500Z,-3.043,122.582,33,5.7,mb,,,,,us,usp00004bc,2020-03-27T16:18:55.543Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1973-11-28T10:59:16.000Z,4.019,127.893,83,5,mb,,,,,us,usp00004b4,2014-11-06T23:21:21.604Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1973-11-28T07:05:39.000Z,2.87,96.355,33,5.2,mb,,,,,us,usp00004b2,2014-11-06T23:21:21.602Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
1973-11-26T18:28:26.900Z,-9.228,121.065,92,5.1,mb,,,,,us,usp00004a7,2014-11-06T23:21:21.572Z,"Savu Sea",earthquake,,,,,reviewed,us,us
1973-11-26T08:51:12.800Z,-6.761,106.587,62,4.9,mb,,,,,us,usp00004a1,2014-11-06T23:21:21.567Z,"Java, Indonesia",earthquake,,,,,reviewed,us,us
1973-11-24T04:01:18.400Z,-0.312,125.213,33,5.3,mb,,,,,us,usp000048p,2014-11-06T23:21:21.522Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1973-11-23T03:41:26.200Z,-8.408,127.937,160,4.7,mb,,,,,us,usp000048a,2014-11-06T23:21:21.510Z,"East Timor region",earthquake,,,,,reviewed,us,us
