time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-12-31T23:13:13.860Z,3.335,97.409,79.1,4.8,mb,,,,1,us,usp00043ta,2014-11-07T00:45:25.120Z,"northern Sumatra, Indonesia",earthquake,,9.4,,14,reviewed,us,us
1989-12-31T15:43:41.960Z,7.583,126.945,43.3,5.3,mb,,,,1,us,usp00043sy,2014-11-07T00:45:24.892Z,"Mindanao, Philippines",earthquake,,12.9,,15,reviewed,us,us
1989-12-31T13:20:55.120Z,6.801,126.681,63.6,4.8,mb,,,,1,us,usp00043su,2014-11-07T00:45:24.863Z,"Mindanao, Philippines",earthquake,,15,,8,reviewed,us,us
1989-12-31T13:20:36.310Z,6.713,126.559,33,4.3,mb,,,,1.1,us,usp00043st,2014-11-07T00:45:24.861Z,"Mindanao, Philippines",earthquake,,,,2,reviewed,us,us
1989-12-31T10:28:03.150Z,-8.312,119.921,33,4.2,mb,,,,1,us,usp00043sm,2014-11-07T00:45:24.853Z,"Flores region, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-31T10:15:49.930Z,-5.795,130.122,164,4.8,mb,,,,1.1,us,usp00043sk,2014-11-07T00:45:24.850Z,"Banda Sea",earthquake,,11.2,,8,reviewed,us,us
1989-12-30T12:45:47.640Z,7.986,127.041,33.3,5.2,mb,,,,1.2,us,usp00043rn,2014-11-07T00:45:24.752Z,"Philippine Islands region",earthquake,,,,14,reviewed,us,us
1989-12-29T22:37:36.910Z,-7.402,128.641,199.6,4.4,mb,,,,0.1,us,usp00043r1,2014-11-07T00:45:24.684Z,"Kepulauan Barat Daya, Indonesia",earthquake,,53.2,,3,reviewed,us,us
1989-12-29T18:59:03.170Z,7.802,126.965,56.8,4.4,mb,,,,1.4,us,usp00043qv,2014-11-07T00:45:24.668Z,"Mindanao, Philippines",earthquake,,17.2,,4,reviewed,us,us
1989-12-29T11:10:58.710Z,-7.046,130.096,82.3,4.8,mb,,,,1.5,us,usp00043qk,2014-11-07T00:45:24.613Z,"Kepulauan Tanimbar, Indonesia",earthquake,,20.8,,4,reviewed,us,us
1989-12-28T21:51:37.050Z,-6.139,104.222,33,4.6,mb,,,,0.5,us,usp00043ps,2014-11-07T00:45:24.249Z,"Sunda Strait, Indonesia",earthquake,,,,3,reviewed,us,us
1989-12-28T17:12:48.030Z,-6.786,112.454,33,4.9,mb,,,,1.1,us,usp00043pe,2014-11-07T00:45:24.223Z,"Java, Indonesia",earthquake,,,,6,reviewed,us,us
1989-12-28T13:14:39.710Z,-9.37,112.887,33,4.8,mb,,,,0.2,us,usp00043p6,2014-11-07T00:45:24.183Z,"south of Java, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-28T11:16:18.640Z,8.949,126.388,33,4.6,mb,,,,1.3,us,usp00043p2,2014-11-07T00:45:24.177Z,"Mindanao, Philippines",earthquake,,,,2,reviewed,us,us
1989-12-28T10:51:35.200Z,8.73,127.166,33,4.4,mb,,,,1.3,us,usp00043p1,2014-11-07T00:45:24.175Z,"Philippine Islands region",earthquake,,,,4,reviewed,us,us
1989-12-27T20:01:05.240Z,-4.436,102.965,65,5.4,mw,,,,1,us,usp00043n4,2016-11-10T00:18:15.945Z,"southern Sumatra, Indonesia",earthquake,,5.1,,,reviewed,us,hrv
1989-12-27T19:24:08.560Z,-4.906,103.119,62.7,5.3,mb,,,,1.2,us,usp00043n2,2014-11-07T00:45:24.077Z,"southern Sumatra, Indonesia",earthquake,,,,17,reviewed,us,us
1989-12-27T07:19:58.580Z,8.55,126.891,36.9,4.9,mb,,,,1.3,us,usp00043md,2014-11-07T00:45:24.026Z,"Mindanao, Philippines",earthquake,,,,9,reviewed,us,us
1989-12-27T04:19:43.840Z,0.963,126.131,62.4,5.1,mb,,,,1,us,usp00043m8,2014-11-07T00:45:24.006Z,"Molucca Sea",earthquake,,9.4,,22,reviewed,us,us
1989-12-26T21:33:57.570Z,-7.151,129.462,115.3,4.2,mb,,,,1.2,us,usp00043kt,2014-11-07T00:45:23.978Z,"Kepulauan Babar, Indonesia",earthquake,,12.5,,2,reviewed,us,us
1989-12-26T17:41:04.190Z,2.247,126.724,55.7,5.3,mb,,,,1.2,us,usp00043kk,2014-11-07T00:45:23.947Z,"Molucca Sea",earthquake,,10.7,,19,reviewed,us,us
1989-12-25T19:50:18.960Z,1.679,127.2,102.2,5.6,mw,,,,1,us,usp00043jk,2020-01-03T13:44:36.377Z,"Halmahera, Indonesia",earthquake,,2.3,,,reviewed,us,hrv
1989-12-24T14:27:27.920Z,-4.373,128.514,185.1,4.7,mb,,,,0.9,us,usp00043hc,2014-11-07T00:45:23.590Z,"Banda Sea",earthquake,,12.1,,3,reviewed,us,us
1989-12-24T12:25:07.380Z,-1.869,133.709,33,4.8,mb,,,,1.1,us,usp00043h8,2014-11-07T00:45:23.580Z,"Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1989-12-23T18:15:21.730Z,2.589,128.526,224.4,5.3,mb,,,,0.5,us,usp00043ge,2014-11-07T00:45:23.516Z,"Halmahera, Indonesia",earthquake,,30,,3,reviewed,us,us
1989-12-23T16:59:48.620Z,2.59,128.566,268.8,4.9,mb,,,,0.9,us,usp00043ga,2014-11-07T00:45:23.506Z,"Halmahera, Indonesia",earthquake,,21.9,,9,reviewed,us,us
1989-12-23T09:42:07.800Z,-8.922,118.695,33,4.7,mb,,,,1.6,us,usp00043g1,2014-11-07T00:45:23.462Z,"Sumbawa region, Indonesia",earthquake,,,,1,reviewed,us,us
1989-12-23T04:47:05.610Z,7.54,126.33,33,4.6,mb,,,,1.4,us,usp00043fx,2014-11-07T00:45:23.454Z,"Mindanao, Philippines",earthquake,,,,2,reviewed,us,us
1989-12-23T03:27:05.170Z,8.536,126.68,33,5.1,mb,,,,1.2,us,usp00043fv,2014-11-07T00:45:23.451Z,"Mindanao, Philippines",earthquake,,,,3,reviewed,us,us
1989-12-22T23:59:45.190Z,8.546,126.781,37.5,5.1,mb,,,,1.3,us,usp00043fp,2014-11-07T00:45:23.424Z,"Mindanao, Philippines",earthquake,,12.4,,14,reviewed,us,us
1989-12-22T14:08:08.710Z,7.955,126.935,33,4.7,mb,,,,0.7,us,usp00043f5,2014-11-07T00:45:23.382Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
1989-12-22T10:02:47.020Z,-4.951,142.863,33,4.8,mb,,,,1.1,us,usp00043ew,2014-11-07T00:45:23.367Z,"New Guinea, Papua New Guinea",earthquake,,,,1,reviewed,us,us
1989-12-22T07:22:16.850Z,8.324,126.61,33,4.5,mb,,,,1.3,us,usp00043ep,2014-11-07T00:45:23.357Z,"Mindanao, Philippines",earthquake,,,,2,reviewed,us,us
1989-12-22T04:44:12.040Z,8.389,127.151,33,4.6,mb,,,,1.2,us,usp00043eh,2014-11-07T00:45:23.336Z,"Philippine Islands region",earthquake,,,,2,reviewed,us,us
1989-12-22T02:01:46.940Z,8.006,126.688,87.3,4.6,mb,,,,1.1,us,usp00043e6,2014-11-07T00:45:23.317Z,"Mindanao, Philippines",earthquake,,14.9,,3,reviewed,us,us
1989-12-21T16:40:09.960Z,3.097,96.238,21.8,5.3,mb,,,,1.1,us,usp00043dd,2014-11-07T00:45:23.046Z,"northern Sumatra, Indonesia",earthquake,,,,17,reviewed,us,us
1989-12-21T14:49:14.040Z,-3.948,141.516,46.2,4.6,mb,,,,1.2,us,usp00043da,2014-11-07T00:45:23.041Z,"New Guinea, Papua New Guinea",earthquake,,26.8,,1,reviewed,us,us
1989-12-21T08:08:04.600Z,3.251,96.404,21.5,5.6,mb,,,,1,us,usp00043cq,2014-11-07T00:45:22.971Z,"northern Sumatra, Indonesia",earthquake,,,,44,reviewed,us,us
1989-12-21T07:43:22.110Z,8.757,126.493,89.5,4.5,mb,,,,1.3,us,usp00043cp,2014-11-07T00:45:22.969Z,"Mindanao, Philippines",earthquake,,19.8,,4,reviewed,us,us
1989-12-21T05:02:35.230Z,-11.723,117.144,33,4.2,mb,,,,0.7,us,usp00043cm,2014-11-07T00:45:22.966Z,"south of Sumbawa, Indonesia",earthquake,,,,2,reviewed,us,us
1989-12-20T22:55:55.400Z,8.212,126.9,53.1,4.9,mb,,,,1.3,us,usp00043c8,2014-11-07T00:45:22.938Z,"Mindanao, Philippines",earthquake,,21.2,,11,reviewed,us,us
1989-12-20T20:18:11.920Z,8.201,126.844,69.2,4.9,mb,,,,1.3,us,usp00043c5,2014-11-07T00:45:22.924Z,"Mindanao, Philippines",earthquake,,13.4,,11,reviewed,us,us
1989-12-20T19:20:35.350Z,8.254,126.774,65.6,4.7,mb,,,,1,us,usp00043c3,2014-11-07T00:45:22.920Z,"Mindanao, Philippines",earthquake,,26.6,,3,reviewed,us,us
1989-12-20T17:27:53.920Z,8.215,126.734,30.3,5.1,mb,,,,1,us,usp00043bz,2014-11-07T00:45:22.911Z,"Mindanao, Philippines",earthquake,,,,16,reviewed,us,us
