time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1979-12-31T23:42:21.200Z,-4.263,128.727,54,4.7,mb,,,,,us,usp00014tc,2014-11-06T23:22:08.669Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1979-12-31T09:17:36.300Z,-7.438,128.886,185,4.6,mb,,,,,us,usp00014t4,2014-11-06T23:22:08.658Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-30T21:19:01.900Z,0.964,125.99,41,5.8,mb,,,,,us,usp00014su,2016-11-10T00:19:32.908Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1979-12-30T02:15:32.400Z,-7.357,129.212,131,4.9,mb,,,,,us,usp00014sd,2014-11-06T23:22:08.590Z,"Kepulauan Babar, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-28T21:38:18.700Z,-6.231,130.427,100,5,mb,,,,,us,usp00014rr,2014-11-06T23:22:08.558Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1979-12-28T18:28:40.300Z,9.921,125.741,130,4,mb,,,,,us,usp00014rq,2014-11-06T23:22:08.558Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1979-12-28T05:32:56.800Z,-3.876,131.241,33,4.7,mb,,,,,us,usp00014rf,2014-11-06T23:22:08.546Z,"Ceram Sea, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-27T15:49:00.500Z,-1.82,135.935,33,5.1,mb,,,,,us,usp00014r0,2014-11-06T23:22:08.523Z,"Biak region, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-27T14:45:16.500Z,2.57,128.414,150,4.9,mb,,,,,us,usp00014qz,2014-11-06T23:22:08.522Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-27T06:23:50.600Z,0.226,125.004,33,5.1,mb,,,,,us,usp00014qq,2014-11-06T23:22:08.509Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1979-12-26T12:43:29.400Z,-4.371,102.029,33,4.8,mb,,,,,us,usp00014qb,2014-11-06T23:22:08.493Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-25T11:32:50.700Z,-6.495,129.367,209,5.6,mb,,,,,us,usp00014pp,2016-11-10T00:17:15.718Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1979-12-25T04:40:10.200Z,-6.847,129.634,131,5.8,mb,,,,,us,usp00014pn,2016-11-10T00:17:14.271Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1979-12-23T08:33:59.100Z,3.502,126.846,33,5.8,mb,,,,,us,usp00014ns,2016-11-10T00:16:26.160Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-22T22:01:04.100Z,-6.055,105.016,64,5.3,mb,,,,,us,usp00014ng,2014-11-06T23:22:08.400Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-22T02:29:02.200Z,7.752,122.142,44,5.2,mb,,,,,us,usp00014n4,2014-11-06T23:22:08.386Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1979-12-21T21:01:29.700Z,2.218,96.594,53,4.9,mb,,,,,us,usp00014n0,2014-11-06T23:22:08.380Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-21T18:09:03.300Z,8.481,127.379,68,5.1,mb,,,,,us,usp00014mu,2014-11-06T23:22:08.373Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-21T18:06:38.400Z,8.5,127.395,53,5.4,mb,,,,,us,usp00014mt,2015-05-13T18:53:16.000Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-18T19:24:04.500Z,-3.221,102.245,33,5,mb,,,,,us,usp00014kd,2014-11-06T23:22:08.310Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-18T12:34:22.100Z,0.399,119.87,56,4.7,mb,,,,,us,usp00014k7,2014-11-06T23:22:08.301Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-17T19:58:23.800Z,-8.39,115.889,33,6.3,ms,,,,,us,usp00014jy,2020-04-17T22:26:59.649Z,"Bali region, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-15T16:10:59.500Z,-0.071,123.415,167,5.1,mb,,,,,us,usp00014hm,2014-11-06T23:22:08.229Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-15T00:20:13.800Z,-3.351,102.536,33,5,mb,,,,,us,usp00014ha,2014-11-06T23:22:08.216Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-15T00:02:41.600Z,-3.299,102.712,33,6.6,ms,,,,,us,usp00014h9,2020-04-17T22:26:57.394Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-14T11:08:26.200Z,3.089,127.088,56,5.3,mb,,,,,us,usp00014h4,2014-11-06T23:22:08.209Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-12T23:56:44.900Z,-7.547,128.825,170,4.9,mb,,,,,us,usp00014fk,2014-11-06T23:22:08.137Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-11T19:38:40.800Z,7.834,127.08,57,5.1,mb,,,,,us,usp00014et,2014-11-06T23:22:08.102Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-10T21:11:09.600Z,7.761,127.084,34,5.2,mb,,,,,us,usp00014eg,2014-11-06T23:22:08.091Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-10T19:38:49.200Z,7.589,126.915,33,5.2,ms,,,,,us,usp00014ef,2014-11-06T23:22:08.089Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1979-12-10T14:56:18.400Z,-11.671,118.184,33,4.7,mb,,,,,us,usp00014ec,2014-11-06T23:22:08.086Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-10T11:35:04.800Z,2.5,126.918,70,5.2,mb,,,,,us,usp00014eb,2014-11-06T23:22:08.086Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1979-12-10T05:35:29.100Z,7.862,127.357,48,5.1,mb,,,,,us,usp00014e6,2014-11-06T23:22:08.079Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-09T22:48:26.000Z,7.852,127.298,33,5.1,mb,,,,,us,usp00014e3,2014-11-06T23:22:08.076Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-09T02:20:33.700Z,6.117,125.916,135,5.3,mb,,,,,us,usp00014dm,2014-11-06T23:22:08.057Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1979-12-08T23:51:56.600Z,7.934,127.19,46,4.4,mb,,,,,us,usp00014de,2014-11-06T23:22:08.048Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-08T00:46:39.600Z,7.83,127.435,33,3.8,mb,,,,,us,usp00014cr,2014-11-06T23:22:08.018Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-07T16:12:44.000Z,-5.091,129.809,33,5.5,mb,,,,,us,usp00014cj,2016-11-10T00:08:39.837Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1979-12-07T15:23:34.500Z,7.736,127.21,67,4.1,mb,,,,,us,usp00014cg,2014-11-06T23:22:08.008Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-07T15:12:00.700Z,7.634,127.07,56,4.9,ms,,,,,us,usp00014cf,2014-11-06T23:22:08.008Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1979-12-07T14:54:46.800Z,3.228,96.125,72,4.2,mb,,,,,us,usp00014ce,2014-11-06T23:22:08.005Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-07T08:57:42.000Z,-1.385,136.524,33,4.6,mb,,,,,us,usp00014c7,2014-11-06T23:22:07.995Z,"Biak region, Indonesia",earthquake,,,,,reviewed,us,us
1979-12-06T12:44:21.900Z,5.124,126.719,105,4.9,mb,,,,,us,usp00014by,2014-11-06T23:22:07.983Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1979-12-06T07:06:30.800Z,2.478,126.125,68,5.6,mb,,,,,us,usp00014bt,2016-11-10T00:08:12.518Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1979-12-04T11:14:23.200Z,9.147,125.642,48,4.9,mb,,,,,us,usp00014b5,2014-11-06T23:22:07.948Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
