time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-12-31T15:39:45.880Z,-5.343,131.843,119,5,mb,,,,1.3,us,usp0005k4w,2014-11-07T00:52:06.826Z,"Banda Sea",earthquake,,15.4,,2,reviewed,us,us
1992-12-31T13:15:54.590Z,-8.28,118.956,33,4.1,mb,,,,1.3,us,usp0005k4r,2014-11-07T00:52:06.816Z,"Sumbawa region, Indonesia",earthquake,,,,2,reviewed,us,us
1992-12-31T05:40:54.620Z,-6.632,130.592,62.5,5,mb,,,,0.5,us,usp0005k3z,2014-11-07T00:52:06.660Z,"Banda Sea",earthquake,,7.5,,1,reviewed,us,us
1992-12-30T15:54:10.070Z,9.603,126.443,61.2,4.9,mb,,,,1.1,us,usp0005k2w,2014-11-07T00:52:06.400Z,"Mindanao, Philippines",earthquake,,9.1,,26,reviewed,us,us
1992-12-30T10:13:34.750Z,-3.464,130.922,33,5,mb,,,,1.4,us,usp0005k29,2014-11-07T00:52:06.359Z,"Seram, Indonesia",earthquake,,,,1,reviewed,us,us
1992-12-30T00:17:44.440Z,-9.004,123.966,65.4,4.1,mb,,,,0.8,us,usp0005k1t,2014-11-07T00:52:06.296Z,"Timor region, Indonesia",earthquake,,32.1,,1,reviewed,us,us
1992-12-29T21:17:31.810Z,-9.295,123.987,95.2,5.5,mw,,,,1.3,us,usp0005k1n,2020-01-03T18:13:24.860Z,"Timor region, Indonesia",earthquake,,6.6,,,reviewed,us,hrv
1992-12-29T20:50:06.890Z,2.94,126.667,33,4.5,mb,,,,0.7,us,usp0005k1h,2014-11-07T00:52:06.253Z,"Molucca Sea",earthquake,,,,4,reviewed,us,us
1992-12-29T17:32:58.200Z,-7.529,120.803,39.4,4.9,mb,,,,1,us,usp0005k1c,2014-11-07T00:52:06.235Z,"Flores Sea",earthquake,,12.9,,12,reviewed,us,us
1992-12-29T01:57:22.580Z,0.012,122.914,184.8,5.5,mw,,,,1.1,us,usp0005k0f,2016-11-10T00:19:17.826Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-29T01:25:43.910Z,2.403,126.658,73.4,5.2,mb,,,,1,us,usp0005k0e,2014-11-07T00:52:06.130Z,"Molucca Sea",earthquake,,9.3,,47,reviewed,us,us
1992-12-28T20:24:43.540Z,-3.701,128.055,110.7,5.2,mb,,,,0.9,us,usp0005k06,2014-11-07T00:52:06.091Z,"Seram, Indonesia",earthquake,,,,36,reviewed,us,us
1992-12-28T18:07:46.770Z,-3.14,129.426,62.4,4.9,mb,,,,1.1,us,usp0005k02,2014-11-07T00:52:06.056Z,"Seram, Indonesia",earthquake,,27.5,,5,reviewed,us,us
1992-12-28T17:14:29.520Z,-8.213,105.843,33,4.4,mb,,,,1.4,us,usp0005jzv,2014-11-07T00:52:06.040Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
1992-12-28T04:24:35.930Z,-8.264,122.424,26.8,5.4,mb,,,,1.1,us,usp0005jz6,2014-11-07T00:52:05.805Z,"Flores region, Indonesia",earthquake,,,,62,reviewed,us,us
1992-12-28T03:16:38.900Z,-9.055,123.028,33,4.5,mb,,,,0.6,us,usp0005jz2,2014-11-07T00:52:05.797Z,"Timor region, Indonesia",earthquake,,,,2,reviewed,us,us
1992-12-27T21:11:36.770Z,-5.502,129.514,138.3,4.5,mb,,,,1.5,us,usp0005jyk,2014-11-07T00:52:05.700Z,"Banda Sea",earthquake,,30,,1,reviewed,us,us
1992-12-27T12:10:27.490Z,-9.458,123.603,88.9,5,mb,,,,1.1,us,usp0005jxx,2014-11-07T00:52:05.582Z,"Timor region, Indonesia",earthquake,,9.9,,7,reviewed,us,us
1992-12-27T04:50:43.810Z,7.855,94.281,33,4.6,mb,,,,1.2,us,usp0005jxe,2014-11-07T00:52:05.539Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
1992-12-26T16:17:50.250Z,-8.343,122.267,23.8,5.1,mb,,,,1.2,us,usp0005jwh,2014-11-07T00:52:05.364Z,"Flores region, Indonesia",earthquake,,,,33,reviewed,us,us
