time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-12-31T22:23:08.090Z,-7.302,128.622,139.1,5,mb,,,,0.9,us,usp00079yr,2014-11-07T00:59:31.366Z,"Kepulauan Barat Daya, Indonesia",earthquake,,5.5,,29,reviewed,us,us
1995-12-31T13:37:31.600Z,-6.795,130.204,33,4.8,mb,,,,1.2,us,usp00079y1,2014-11-07T00:59:31.252Z,"Banda Sea",earthquake,,,,8,reviewed,us,us
1995-12-31T12:17:51.340Z,5.279,126.211,128.1,4.3,mb,,,,0.9,us,usp00079xx,2014-11-07T00:59:31.241Z,"Mindanao, Philippines",earthquake,,11.6,,11,reviewed,us,us
1995-12-30T17:41:39.980Z,0.649,121.791,103.3,4.9,mb,,,,0.7,us,usp00079wb,2014-11-07T00:59:31.025Z,"Minahasa, Sulawesi, Indonesia",earthquake,,9.1,,8,reviewed,us,us
1995-12-30T04:48:08.220Z,-4.199,103.905,140.5,4.3,mb,,,,0.9,us,usp00079vb,2014-11-07T00:59:30.566Z,"southern Sumatra, Indonesia",earthquake,,8.9,,11,reviewed,us,us
1995-12-30T04:13:23.510Z,-7.094,106.438,146.4,4.3,mb,,,,1.1,us,usp00079va,2014-11-07T00:59:30.556Z,"Java, Indonesia",earthquake,,12.8,,8,reviewed,us,us
1995-12-30T02:55:12.380Z,1.609,95.382,33,4.3,mb,,,,1,us,usp00079v3,2014-11-07T00:59:30.420Z,"off the west coast of northern Sumatra",earthquake,,,,13,reviewed,us,us
1995-12-30T02:46:17.370Z,-6.464,129.739,33,4.8,mb,,,,1.2,us,usp00079v1,2014-11-07T00:59:30.415Z,"Banda Sea",earthquake,,,,6,reviewed,us,us
1995-12-29T20:34:17.660Z,-6.764,129.604,103.4,4.6,mb,,,,0.9,us,usp00079us,2014-11-07T00:59:30.356Z,"Banda Sea",earthquake,,13.4,,12,reviewed,us,us
1995-12-29T20:12:09.790Z,-6.077,105.417,33,4.7,mb,,,,1.4,us,usp00079ur,2014-11-07T00:59:30.352Z,"Sunda Strait, Indonesia",earthquake,,,,19,reviewed,us,us
1995-12-29T19:52:17.220Z,-3.112,138.788,33,4,mb,,,,0.6,us,usp00079uq,2014-11-07T00:59:30.351Z,"Papua, Indonesia",earthquake,,,,5,reviewed,us,us
1995-12-29T18:54:32.590Z,-4.179,139.976,61.3,4.1,mb,,,,0.8,us,usp00079um,2014-11-07T00:59:30.344Z,"Papua, Indonesia",earthquake,,43.5,,3,reviewed,us,us
1995-12-29T07:14:57.960Z,-9.035,115.652,33,4.3,mb,,,,1.4,us,usp00079tv,2014-11-07T00:59:30.240Z,"south of Bali, Indonesia",earthquake,,,,10,reviewed,us,us
1995-12-29T04:29:58.620Z,-3.01,136.872,33,3.6,mb,,,,1.3,us,usp00079tn,2014-11-07T00:59:30.224Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1995-12-28T12:29:40.230Z,-10.643,119.477,33,4.3,mb,,,,1,us,usp00079s5,2014-11-07T00:59:30.013Z,"Sumba region, Indonesia",earthquake,,,,5,reviewed,us,us
1995-12-28T12:23:24.670Z,-8.075,129.867,33,3.9,mb,,,,1.2,us,usp00079s4,2014-11-07T00:59:30.010Z,"Kepulauan Babar, Indonesia",earthquake,,,,3,reviewed,us,us
1995-12-28T06:56:56.300Z,-6.272,131.245,10,4,mb,,,,1.2,us,usp00079rv,2014-11-07T00:59:29.973Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,6,reviewed,us,us
1995-12-28T06:43:55.200Z,-3.778,140.664,33,4.2,mb,,,,1,us,usp00079ru,2014-11-07T00:59:29.971Z,"Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1995-12-28T06:41:07.340Z,-6.113,101.901,99.2,4.3,mb,,,,0.9,us,usp00079rt,2014-11-07T00:59:29.955Z,"southwest of Sumatra, Indonesia",earthquake,,35,,8,reviewed,us,us
1995-12-28T03:46:19.810Z,-12.185,113.267,33,4.2,mb,,,,1,us,usp00079rn,2014-11-07T00:59:29.945Z,"northwest of Australia",earthquake,,,,7,reviewed,us,us
1995-12-27T21:27:25.170Z,-10.043,115.056,33,4.2,mb,,,,1.1,us,usp00079qx,2014-11-07T00:59:29.856Z,"south of Bali, Indonesia",earthquake,,,,8,reviewed,us,us
1995-12-27T20:01:16.390Z,-8.31,122.009,33,3.8,mb,,,,1.2,us,usp00079qq,2014-11-07T00:59:29.835Z,"Flores region, Indonesia",earthquake,,,,2,reviewed,us,us
1995-12-27T13:48:17.690Z,-6.841,129.272,103,4.1,mb,,,,1.1,us,usp00079q4,2014-11-07T00:59:29.768Z,"Banda Sea",earthquake,,30.3,,7,reviewed,us,us
1995-12-27T02:07:21.860Z,-8.684,129.515,90.8,4.4,mb,,,,1.1,us,usp00079pe,2014-11-07T00:59:29.693Z,"Kepulauan Babar, Indonesia",earthquake,,41.4,,2,reviewed,us,us
1995-12-27T01:29:45.050Z,-6.447,129.578,33,4.2,mb,,,,0.6,us,usp00079pc,2014-11-07T00:59:29.689Z,"Banda Sea",earthquake,,,,6,reviewed,us,us
1995-12-27T01:01:54.210Z,-9.896,115.054,33,4.2,mb,,,,0.8,us,usp00079pb,2014-11-07T00:59:29.687Z,"south of Bali, Indonesia",earthquake,,,,8,reviewed,us,us
1995-12-26T23:59:22.180Z,-6.335,129.896,33,3.8,mb,,,,1.2,us,usp00079p9,2014-11-07T00:59:29.684Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1995-12-26T18:48:35.660Z,-7.733,129.571,89.1,3.6,mb,,,,1,us,usp00079ny,2014-11-07T00:59:29.595Z,"Kepulauan Babar, Indonesia",earthquake,,33.5,,4,reviewed,us,us
1995-12-26T16:37:46.230Z,0.569,100.386,228.7,4,mb,,,,0.4,us,usp00079nr,2014-11-07T00:59:29.507Z,"northern Sumatra, Indonesia",earthquake,,16.8,,9,reviewed,us,us
1995-12-26T14:50:17.170Z,-6.817,129.429,158.6,4.7,mb,,,,1,us,usp00079nm,2014-11-07T00:59:29.493Z,"Banda Sea",earthquake,,6.6,,17,reviewed,us,us
1995-12-26T09:03:40.860Z,7.378,126.838,60.4,4.8,mb,,,,1,us,usp00079n4,2014-11-07T00:59:29.430Z,"Mindanao, Philippines",earthquake,,13.6,,31,reviewed,us,us
1995-12-25T21:00:54.250Z,-7.105,129.423,66,3.6,mb,,,,1.5,us,usp00079ma,2014-11-07T00:59:29.352Z,"Kepulauan Babar, Indonesia",earthquake,,42.5,,5,reviewed,us,us
1995-12-25T20:09:02.940Z,-7.8,129.776,33,3.6,mb,,,,0.6,us,usp00079m9,2014-11-07T00:59:29.350Z,"Kepulauan Babar, Indonesia",earthquake,,,,1,reviewed,us,us
1995-12-25T17:10:27.370Z,-8.914,129.306,33,4.1,mb,,,,0.8,us,usp00079m3,2014-11-07T00:59:29.317Z,"Kepulauan Babar, Indonesia",earthquake,,,,3,reviewed,us,us
1995-12-25T14:10:23.550Z,-4.305,139.464,33,3.3,mb,,,,1.5,us,usp00079kx,2014-11-07T00:59:29.298Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1995-12-25T10:52:28.150Z,-5.871,129.714,33,4.1,mb,,,,1.2,us,usp00079ks,2014-11-07T00:59:29.291Z,"Banda Sea",earthquake,,,,3,reviewed,us,us
1995-12-25T09:08:06.490Z,-2.44,138.945,33,4,mb,,,,0.4,us,usp00079kj,2014-11-07T00:59:29.270Z,"Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1995-12-25T06:01:35.650Z,-5.6,129.577,33,4.3,mb,,,,1.2,us,usp00079k9,2014-11-07T00:59:29.241Z,"Banda Sea",earthquake,,,,1,reviewed,us,us
