time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-12-31T22:36:22.340Z,-10.144,108.511,10,4.5,mb,13,152.6,,1.02,us,usp000f1fg,2014-11-07T01:31:13.757Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2006-12-31T21:56:28.400Z,-3.165,141.795,53.6,4.2,mb,16,64,,0.86,us,usp000f1fc,2014-11-07T01:31:13.743Z,"New Guinea, Papua New Guinea",earthquake,,16.9,,3,reviewed,us,us
2006-12-31T21:11:55.380Z,-7.902,123.259,197.4,4.1,mb,9,162.8,,0.67,us,usp000f1f8,2014-11-07T01:31:13.735Z,"Banda Sea",earthquake,,18.7,,4,reviewed,us,us
2006-12-31T19:22:55.060Z,-7.078,107.293,30,4.3,mb,13,150.1,,0.99,us,usp000f1f1,2014-11-07T01:31:13.720Z,"Java, Indonesia",earthquake,,,,2,reviewed,us,us
2006-12-31T18:24:08.550Z,5.175,125.766,44.7,4.6,mb,8,160.5,,1.79,us,usp000f1ex,2014-11-07T01:31:13.687Z,"Mindanao, Philippines",earthquake,,26,,1,reviewed,us,us
2006-12-31T18:15:30.410Z,-3.314,130.557,10,4.2,mb,12,129.1,,1.44,us,usp000f1ew,2014-11-07T01:31:13.685Z,"Seram, Indonesia",earthquake,,,,3,reviewed,us,us
2006-12-31T17:28:59.290Z,4.945,125.352,10,4.4,mb,15,152.1,,1,us,usp000f1er,2014-11-07T01:31:13.655Z,"Kepulauan Sangihe, Indonesia",earthquake,,,,4,reviewed,us,us
2006-12-31T15:43:01.340Z,0.571,124.806,219.9,4.2,mb,14,137.6,,0.91,us,usp000f1eh,2014-11-07T01:31:13.641Z,"Minahasa, Sulawesi, Indonesia",earthquake,,33.5,,2,reviewed,us,us
2006-12-31T14:47:47.790Z,9.576,126.319,10,4,mb,11,180.7,,0.57,us,usp000f1ec,2014-11-07T01:31:13.610Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
2006-12-31T13:12:49.520Z,-8.257,111.672,139.9,5,mb,52,75.2,,0.85,us,usp000f1e1,2014-11-07T01:31:13.578Z,"Java, Indonesia",earthquake,,21.7,,22,reviewed,us,us
2006-12-31T12:35:54.190Z,5.601,93.192,35,3.8,mb,9,212.7,,0.37,us,usp000f1dz,2014-11-07T01:31:13.576Z,"off the west coast of northern Sumatra",earthquake,,,,1,reviewed,us,us
