time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-12-31T06:57:22.260Z,9.6509,125.9514,64.39,4.4,mb,,126,11.083,0.64,us,usc000tfzl,2015-03-17T02:38:22.040Z,"3km NNW of Socorro, Philippines",earthquake,11.2,10,0.17,10,reviewed,us,us
2014-12-30T21:53:58.550Z,9.8797,126.2808,41.69,4.8,mb,,102,2.876,0.7,us,usc000tav4,2015-03-17T02:38:16.040Z,"17km NE of General Luna, Philippines",earthquake,9.2,6.2,0.062,85,reviewed,us,us
2014-12-30T19:09:08.160Z,9.8183,126.2791,65.83,5,mb,,41,2.817,1.21,us,usc000tats,2015-03-17T02:38:14.040Z,"13km ENE of General Luna, Philippines",earthquake,8.3,5,0.048,137,reviewed,us,us
2014-12-30T16:43:16.510Z,2.6841,95.967,29.04,4.2,mb,,190,2.112,0.47,us,usc000tfpj,2015-03-17T02:38:12.040Z,"51km WNW of Sinabang, Indonesia",earthquake,6.3,7.6,0.175,9,reviewed,us,us
2014-12-30T16:11:23.940Z,9.7334,126.0262,56.58,4.3,mb,,138,19.44,0.18,us,usc000tfph,2015-03-17T02:38:11.040Z,"4km SW of Dapa, Philippines",earthquake,20.8,10.1,0.308,3,reviewed,us,us
2014-12-30T16:03:17.700Z,2.7423,125.7758,50.1,4,mb,,153,2.521,0.53,us,usc000tfpy,2015-03-17T02:38:11.040Z,"157km NNE of Bitung, Indonesia",earthquake,6.7,14.3,0.173,9,reviewed,us,us
2014-12-30T15:42:13.760Z,5.193,123.9758,42.13,4.1,mb,,117,2.453,0.6,us,usc000tfpf,2015-03-17T02:38:10.040Z,"110km SSW of Maitum, Philippines",earthquake,12.2,7,0.3,3,reviewed,us,us
2014-12-30T15:25:37.370Z,9.8598,126.2298,63.36,4.9,mb,,77,2.845,0.9,us,usc000tasn,2015-03-17T02:38:10.040Z,"11km NE of General Luna, Philippines",earthquake,4.7,5.6,0.057,103,reviewed,us,us
2014-12-30T14:13:27.140Z,8.3456,121.6052,10,4.2,mb,,170,4.407,0.92,us,usc000tfp9,2015-03-17T02:38:09.040Z,"91km NW of Siocon, Philippines",earthquake,14.1,2,0.373,2,reviewed,us,us
2014-12-30T14:06:47.100Z,9.8125,126.8978,101.13,4.6,mb,,166,3.021,0.75,us,usc000tfpr,2015-03-17T02:38:09.040Z,"81km E of General Luna, Philippines",earthquake,14.6,11.8,0.207,7,reviewed,us,us
2014-12-30T13:13:36.330Z,9.8986,126.2261,49.25,5,mb,,67,2.882,0.73,us,usc000tasc,2015-03-17T02:38:08.040Z,"14km ENE of Pilar, Philippines",earthquake,8.9,5.2,0.056,102,reviewed,us,us
2014-12-30T12:11:39.340Z,9.8645,126.2986,69.71,4.9,mb,,103,2.866,0.97,us,usc000tas5,2015-03-17T02:38:07.040Z,"17km ENE of General Luna, Philippines",earthquake,9.5,7.9,0.096,38,reviewed,us,us
2014-12-30T12:10:40.640Z,9.9142,126.3938,97.94,4.5,mb,,128,2.938,0.69,us,usc000tfp3,2015-03-17T02:38:07.040Z,"29km ENE of General Luna, Philippines",earthquake,10.2,7.4,0.113,23,reviewed,us,us
2014-12-30T11:54:17.960Z,5.5807,126.5473,76.81,4.2,mb,,173,1.764,0.97,us,usc000tfpn,2015-03-17T02:38:07.040Z,"95km SSE of Pondaguitan, Philippines",earthquake,10.7,8.7,0.167,10,reviewed,us,us
2014-12-30T09:13:07.870Z,-8.6568,118.2872,131.37,4.3,mb,,77,3.9,0.6,us,usc000tfnz,2015-03-17T02:38:05.040Z,"11km S of Npongge, Indonesia",earthquake,5.7,8.1,0.148,13,reviewed,us,us
2014-12-30T00:46:58.370Z,8.6141,121.6092,10,4.4,mb,,116,4.603,0.72,us,usc000tfnp,2015-03-17T02:38:02.040Z,"112km NW of Gutalac, Philippines",earthquake,9.7,1.9,0.155,12,reviewed,us,us
2014-12-29T17:17:26.090Z,1.88,126.2194,88.26,4.4,mb,,106,1.589,0.75,us,usc000tak7,2015-03-17T02:37:57.040Z,"125km ENE of Bitung, Indonesia",earthquake,8.6,8.2,0.109,24,reviewed,us,us
2014-12-29T15:30:47.440Z,-0.3338,100.5273,6.94,3.7,ml,,241,0.832,0.19,us,usc000tk5n,2015-03-17T02:37:56.040Z,"3km NW of Salimpaung, Indonesia",earthquake,10,6,0.128,8,reviewed,us,us
2014-12-29T12:09:36.400Z,2.7515,125.6132,174.81,4.8,mb,,90,2.634,0.61,us,usc000tajf,2015-03-17T02:37:55.040Z,"152km NNE of Bitung, Indonesia",earthquake,7.9,5.2,0.09,38,reviewed,us,us
2014-12-29T11:29:46.750Z,1.2475,126.4997,45.81,4.5,mb,,106,0.987,0.59,us,usc000tajb,2015-03-17T02:37:54.040Z,"109km WNW of Kota Ternate, Indonesia",earthquake,6.4,8.9,0.106,26,reviewed,us,us
2014-12-29T09:29:37.390Z,8.6341,121.5213,8,6.1,mww,,35,4.31,1.17,us,usc000taik,2016-11-10T21:45:54.434Z,"109km SSE of Cagayancillo, Philippines",earthquake,6.9,1.7,,,reviewed,us,us
2014-12-29T09:10:44.520Z,2.0198,126.6329,41.1,4,mb,,169,1.44,0.73,us,usc000tf8k,2015-03-17T02:37:53.040Z,"156km WNW of Tobelo, Indonesia",earthquake,9,11.9,0.156,11,reviewed,us,us
2014-12-29T03:45:07.410Z,-7.5644,127.8835,161.63,4.1,mb,,90,3.409,1.43,us,usc000tf8c,2015-03-17T02:37:49.040Z,"277km ENE of Dili, East Timor",earthquake,4.9,13.9,0.233,5,reviewed,us,us
2014-12-29T01:40:17.650Z,-6.5533,130.8889,104.44,4.4,mb,,80,1.477,1.49,us,usc000tah8,2015-03-17T02:37:49.040Z,"161km NNW of Saumlaki, Indonesia",earthquake,9.6,9.8,0.135,16,reviewed,us,us
2014-12-29T00:53:25.120Z,-4.9424,133.7718,32.43,4.6,mb,,133,2.519,0.99,us,usc000tf8h,2015-03-17T02:37:48.040Z,"103km NNW of Dobo, Indonesia",earthquake,10,8.7,0.223,6,reviewed,us,us
2014-12-28T20:30:04.310Z,6.3777,126.106,111.72,4.2,mb,,160,0.863,0.7,us,usc000tg31,2015-03-17T02:37:45.040Z,"4km WSW of Surup, Philippines",earthquake,13.4,15.3,0.128,17,reviewed,us,us
2014-12-28T18:41:25.540Z,-7.4237,128.6562,173.68,4.2,mb,,59,2.677,1.06,us,usc000tafu,2015-03-17T02:37:45.040Z,"299km W of Saumlaki, Indonesia",earthquake,4.8,9.5,0.137,15,reviewed,us,us
2014-12-28T11:58:21.300Z,-8.7342,115.7739,118.04,4.3,mb,,72,1.625,1.08,us,usc000tae6,2015-03-17T02:37:40.040Z,"25km W of Tawun, Indonesia",earthquake,9,8.8,0.119,20,reviewed,us,us
2014-12-28T07:26:49.160Z,-0.7704,99.527,75.28,4.1,mb,,99,1.863,1.21,us,usc000tg2b,2015-03-17T02:37:38.040Z,"60km SW of Tiku, Indonesia",earthquake,9.4,8.3,0.198,7,reviewed,us,us
2014-12-27T18:12:00.190Z,-5.6286,129.8761,177.57,4.4,mb,,62,2.732,1.27,us,usc000ta9h,2015-03-17T02:37:31.040Z,"265km SSE of Saparua, Indonesia",earthquake,6.7,9,0.13,22,reviewed,us,us
2014-12-27T15:14:04.310Z,1.2317,126.4224,45.46,4.6,mb,,90,1.048,0.95,us,usc000ta8j,2015-03-17T02:37:30.040Z,"116km WNW of Kota Ternate, Indonesia",earthquake,6.1,9.2,0.136,19,reviewed,us,us
2014-12-27T14:29:20.460Z,-8.8804,118.0401,69.3,4.2,mb,,81,3.865,1.22,us,usc000ta88,2015-03-17T02:37:29.040Z,"13km SE of Boal Atas, Indonesia",earthquake,7.6,9.9,0.159,12,reviewed,us,us
2014-12-27T12:19:50.060Z,8.4071,126.7892,35,4.4,mb,,115,1.789,0.79,us,usc000teud,2015-03-17T02:37:27.040Z,"47km NE of Barcelona, Philippines",earthquake,2.8,2,0.106,38,reviewed,us,us
2014-12-27T02:00:42.870Z,-5.6267,103.9142,67.74,4.7,mb,,90,1.579,0.55,us,usc000ta5q,2015-03-17T02:37:22.040Z,"35km SSW of Biha, Indonesia",earthquake,7.7,5.7,0.094,51,reviewed,us,us
2014-12-26T23:48:22.230Z,-2.9333,122.5697,56.16,4.1,mb,,96,1.889,1.25,us,usc000teb9,2015-03-17T02:37:21.040Z,"112km N of Kendari, Indonesia",earthquake,7.9,10.1,0.213,6,reviewed,us,us
2014-12-26T21:51:34.840Z,1.8855,126.3418,35,4.8,mb,,48,1.507,0.75,us,usc000ta4w,2015-03-17T02:37:20.040Z,"137km ENE of Bitung, Indonesia",earthquake,6.8,1.9,0.065,1,reviewed,us,us
2014-12-26T21:33:51.440Z,2.0374,126.6598,43.71,4.3,mb,,103,1.442,0.72,us,usc000teb6,2015-03-17T02:37:20.040Z,"154km WNW of Tobelo, Indonesia",earthquake,9.2,8.8,0.125,20,reviewed,us,us
2014-12-26T20:38:40.740Z,7.4602,94.3739,41.59,4.6,mb,,58,3.384,0.77,us,usc000teb8,2015-03-17T02:37:19.040Z,"129km ESE of Mohean, India",earthquake,8.9,6.5,0.087,43,reviewed,us,us
2014-12-26T18:42:37.380Z,1.8361,126.4147,47.34,4.4,mb,,105,1.422,1.1,us,usc000teb5,2015-03-17T02:37:19.040Z,"143km ENE of Bitung, Indonesia",earthquake,8.9,7.8,0.126,20,reviewed,us,us
2014-12-26T18:24:26.680Z,2.7282,126.9712,53.93,4.8,mb,,77,1.983,1.1,us,usc000ta33,2015-03-17T02:37:19.040Z,"159km NW of Tobelo, Indonesia",earthquake,8.1,6.3,0.073,62,reviewed,us,us
2014-12-26T17:40:17.070Z,7.5236,94.5363,60.16,4.2,mb,,141,3.307,0.94,us,usc000teb4,2015-03-17T02:37:18.040Z,"143km ESE of Mohean, India",earthquake,10.1,9.8,0.136,18,reviewed,us,us
2014-12-26T14:08:38.210Z,-7.2683,106.8666,78.11,4.3,mb,,112,0.983,0.96,us,usc000ta2b,2015-03-17T02:37:17.040Z,"3km ENE of Cigina, Indonesia",earthquake,4.6,8,0.147,13,reviewed,us,us
2014-12-26T13:00:09.400Z,6.9411,94.8245,35,4.8,mb,,97,2.711,0.48,us,usc000ta28,2015-03-17T02:37:16.040Z,"128km NNW of Sabang, Indonesia",earthquake,12.9,2,0.127,21,reviewed,us,us
2014-12-26T10:46:25.570Z,6.9926,95.0049,53.33,4.3,mb,,184,2.607,0.59,us,usc000teb0,2015-03-17T02:37:15.040Z,"126km NNW of Sabang, Indonesia",earthquake,10.4,8.8,0.154,15,reviewed,us,us
2014-12-26T03:48:57.010Z,2.6394,126.837,35,4.1,mb,,157,1.929,0.26,us,usc000tear,2015-03-17T02:37:12.040Z,"164km NW of Tobelo, Indonesia",earthquake,18.2,1.9,0.368,4,reviewed,us,us
2014-12-25T22:01:37.530Z,-2.5833,128.7973,48.3,4.4,mb,,72,2.998,0.9,us,usc000teaj,2015-03-17T02:37:09.040Z,"46km NE of Taniwel, Indonesia",earthquake,6.1,10,0.13,18,reviewed,us,us
2014-12-25T21:29:47.960Z,1.981,126.4881,50.18,4.6,mb,,110,1.488,0.35,us,usc000team,2015-03-17T02:37:09.040Z,"156km ENE of Bitung, Indonesia",earthquake,5.3,11.1,0.193,8,reviewed,us,us
2014-12-25T17:36:36.720Z,1.9591,126.5646,48.55,4.4,mb,,91,1.426,0.71,us,usc000t9za,2015-03-17T02:37:07.040Z,"157km NW of Kota Ternate, Indonesia",earthquake,7.9,7.3,0.101,28,reviewed,us,us
2014-12-25T14:46:57.630Z,-7.5708,129.3633,142.86,4.1,mb,,70,1.961,0.65,us,usc000teaf,2015-03-17T02:37:07.040Z,"219km W of Saumlaki, Indonesia",earthquake,4.5,10.2,0.174,9,reviewed,us,us
2014-12-24T21:34:05.970Z,-6.2229,131.1377,48.96,5.2,mb,,27,1.755,0.72,us,usc000t9w8,2015-03-17T02:37:02.040Z,"188km WSW of Tual, Indonesia",earthquake,5.9,3.3,0.06,95,reviewed,us,us
2014-12-24T20:51:53.980Z,-4.6301,119.9018,35.86,4.3,mb,,118,0.409,0.51,us,usc000t9vz,2015-03-17T02:37:01.040Z,"12km WNW of Matango, Indonesia",earthquake,8.5,3.9,0.188,8,reviewed,us,us
2014-12-24T17:35:05.550Z,4.3097,96.6874,129.41,4.3,mb,,142,0.949,1.06,us,usc000t9v0,2015-03-17T02:36:59.040Z,"64km ENE of Meulaboh, Indonesia",earthquake,7.7,5.7,0.091,34,reviewed,us,us
2014-12-24T17:27:03.930Z,7.7927,126.5939,46.82,4.4,mb,,115,1.236,0.77,us,usc000td91,2015-03-17T02:36:59.040Z,"11km NNE of Kinablangan, Philippines",earthquake,9.6,7.5,0.11,24,reviewed,us,us
2014-12-24T13:40:50.580Z,-0.0999,123.8477,111.59,4.5,mb,,42,1.425,0.89,us,usc000t9u0,2015-03-17T02:36:57.040Z,"55km SSW of Molibagu, Indonesia",earthquake,7.3,6,0.07,61,reviewed,us,us
2014-12-24T08:10:12.620Z,1.8253,126.1943,16.4,4.3,mb,,160,1.571,0.62,us,usc000td8n,2015-03-17T02:36:55.040Z,"120km ENE of Bitung, Indonesia",earthquake,9.5,7.1,0.161,11,reviewed,us,us
2014-12-24T06:02:05.300Z,-4.0512,134.9229,10,5.3,mb,,21,2.896,1.32,us,usc000t9na,2015-03-17T02:36:53.040Z,"98km SW of Nabire, Indonesia",earthquake,6.7,1.7,0.057,105,reviewed,us,us
2014-12-24T05:44:18.910Z,-6.4544,130.5768,111.02,4.1,mb,,113,1.678,0.95,us,usc000td8k,2015-03-17T02:36:52.040Z,"184km NNW of Saumlaki, Indonesia",earthquake,9.5,5.8,0.26,5,reviewed,us,us
2014-12-24T05:23:33.320Z,-3.0244,130.271,23.88,4.2,mb,,109,1.978,1.06,us,usc000td8h,2015-03-17T02:36:52.040Z,"154km ENE of Amahai, Indonesia",earthquake,9.5,2.5,0.152,12,reviewed,us,us
2014-12-23T15:34:02.060Z,-6.1193,130.3388,116.05,4,mb,,138,3.705,0.41,us,usc000td7l,2015-03-06T02:59:12.040Z,"229km NNW of Saumlaki, Indonesia",earthquake,10.4,14.7,0.298,4,reviewed,us,us
2014-12-23T13:58:48.740Z,-2.9265,129.8796,44.67,4.4,mb,,56,2.366,1,us,usc000t9f6,2015-03-06T02:59:12.040Z,"116km ENE of Amahai, Indonesia",earthquake,6.6,7.5,0.123,19,reviewed,us,us
2014-12-23T13:37:42.900Z,-9.8427,123.9476,67.77,4.4,mb,,59,0.326,0.87,us,usc000t9dc,2015-03-06T02:59:12.040Z,"33km SE of Naisano Dua, Indonesia",earthquake,5.3,6.2,0.161,14,reviewed,us,us
2014-12-23T10:24:43.980Z,1.6718,126.1861,35,4.2,mb,,161,1.48,0.57,us,usc000td6k,2015-03-06T02:59:12.040Z,"114km ENE of Bitung, Indonesia",earthquake,7.6,2,0.167,10,reviewed,us,us
2014-12-22T22:04:06.870Z,-9.0538,124.0574,107.62,4.4,mb,,75,0.727,0.73,us,usc000t99n,2015-03-06T02:59:11.040Z,"63km NW of Kefamenanu, Indonesia",earthquake,7.3,7.9,0.134,18,reviewed,us,us
2014-12-22T21:20:17.590Z,-0.508,126.5065,68.09,4.3,mb,,60,1.534,0.84,us,usc000t984,2015-03-06T02:59:11.040Z,"159km NW of Laiwui, Indonesia",earthquake,6.6,8.7,0.125,19,reviewed,us,us
2014-12-22T20:40:26.670Z,-5.643,131.0464,93.37,4,mb,,102,2.337,1.48,us,usc000td5k,2015-03-06T02:59:10.040Z,"188km W of Tual, Indonesia",earthquake,6.9,15.1,0.3,3,reviewed,us,us
2014-12-22T15:53:48.050Z,1.7607,99.5587,171.17,4.4,mb,,119,1.123,0.66,us,usc000td55,2015-03-06T02:59:10.040Z,"38km SSW of Bandar, Indonesia",earthquake,7.4,6.9,0.112,24,reviewed,us,us
2014-12-22T13:00:13.580Z,-7.0867,129.1033,180.65,5,mb,,29,2.351,0.96,us,usc000t93d,2015-03-06T02:59:10.040Z,"262km WNW of Saumlaki, Indonesia",earthquake,6.8,3.8,0.06,91,reviewed,us,us
2014-12-22T08:16:52.840Z,-5.948,103.5408,48.56,4.6,mb,,152,1.681,1.13,us,usc000td4u,2015-03-06T02:59:10.040Z,"87km SW of Biha, Indonesia",earthquake,8.4,4.4,0.129,19,reviewed,us,us
2014-12-22T06:10:01.770Z,-8.1126,119.721,186.84,4.3,mb,,90,2.543,0.63,us,usc000td4w,2015-03-06T02:59:09.040Z,"45km NNW of Cempa, Indonesia",earthquake,10.4,8.8,0.202,7,reviewed,us,us
2014-12-21T23:01:03.050Z,-0.2564,125.1902,57.09,4.6,mb,,37,2.404,1.11,us,usc000t8zl,2015-03-06T02:59:08.040Z,"139km SE of Modayag, Indonesia",earthquake,7.2,7.5,0.073,60,reviewed,us,us
2014-12-21T18:46:26.650Z,2.0342,126.6279,55.81,4,mb,,181,1.455,0.69,us,usc000tcv3,2015-03-06T02:59:08.040Z,"157km WNW of Tobelo, Indonesia",earthquake,8.6,12.1,0.149,12,reviewed,us,us
2014-12-21T17:28:40.630Z,-0.2814,123.8653,86.76,4.1,mb,,45,1.329,1.47,us,usc000tcve,2015-03-06T02:59:08.040Z,"74km S of Molibagu, Indonesia",earthquake,5.7,9,0.131,19,reviewed,us,us
2014-12-21T14:18:41.350Z,2.1241,126.6173,53.14,5.2,mb,,40,1.538,0.91,us,usc000t8wi,2015-03-06T02:59:07.040Z,"160km WNW of Tobelo, Indonesia",earthquake,6.6,4.8,0.053,130,reviewed,us,us
2014-12-21T14:01:03.770Z,2.0413,126.561,49.35,4.7,mb,,79,1.496,0.88,us,usc000t8we,2015-03-06T02:59:07.040Z,"164km WNW of Tobelo, Indonesia",earthquake,6.8,6.3,0.081,48,reviewed,us,us
2014-12-21T13:40:41.640Z,2.0551,126.5767,48.53,5.2,mb,,20,1.499,0.68,us,usc000t8wc,2015-03-06T02:59:07.040Z,"163km WNW of Tobelo, Indonesia",earthquake,5.8,4.5,0.044,181,reviewed,us,us
2014-12-21T13:29:57.120Z,2.0397,126.6015,56.88,5.2,mb,,29,1.473,0.74,us,usc000t8wa,2015-03-06T02:59:07.040Z,"160km WNW of Tobelo, Indonesia",earthquake,6.4,4.4,0.043,188,reviewed,us,us
2014-12-21T12:19:03.900Z,2.1257,126.6535,35,4.1,mb,,157,1.522,0.89,us,usc000t8w1,2015-03-06T02:59:07.040Z,"157km WNW of Tobelo, Indonesia",earthquake,6.7,2,0.198,8,reviewed,us,us
2014-12-21T12:14:25.960Z,2.0791,126.7087,35,4.5,mb,,118,1.455,1.11,us,usc000t8vy,2015-03-06T02:59:07.040Z,"149km WNW of Tobelo, Indonesia",earthquake,6.2,2,0.135,18,reviewed,us,us
