#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
3105527|1988-12-31T11:17:20|-7.387|128.4985|136.7|ISC|ISC|ISC|419388|mb|5.1|NEIC|BANDA SEA
3105263|1988-12-31T04:52:05|-2.571|126.2973|33.0|ISC|ISC|ISC|419359|mb|4.7|NEIC|CERAM SEA
3104983|1988-12-30T22:05:25|-5.1269|103.7509|96.4|ISC|ISC|ISC|419328|mb|4.5|NEIC|SOUTHERN SUMATRA, INDONESIA
3104745|1988-12-30T16:38:02|-8.7447|106.0969|10.3|ISC|ISC|ISC|419304|mb|5.0|NEIC|SOUTH OF JAVA, INDONESIA
3104726|1988-12-30T16:16:06|-2.9914|141.5098|61.6|ISC|ISC|ISC|419303|mb|4.3|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
3104656|1988-12-30T14:30:32|-3.0045|141.3878|35.0|ISC|ISC|ISC|419296|mb|5.0|NEIC|NEW GUINEA, PAPUA NEW GUINEA
3104479|1988-12-30T09:21:14|-2.6463|141.5504|33.0|ISC|ISC|ISC|419279|mb|4.0|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
3104232|1988-12-30T02:12:46|-1.9362|133.9406|33.0|ISC|ISC|ISC|419252|mb|4.7|NEIC|IRIAN JAYA REGION, INDONESIA
3104207|1988-12-30T01:52:53|-2.8794|141.4887|33.0|ISC|ISC|ISC|419250|mb|4.2|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
3104137|1988-12-30T00:27:49|-2.8999|141.5278|21.0|ISC|ISC|ISC|419243|mb|5.4|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
3103278|1988-12-29T01:48:26|4.6714|126.0112|172.1|ISC|ISC|ISC|419160|mb|4.7|NEIC|TALAUD ISLANDS, INDONESIA
3103110|1988-12-28T19:29:47|-2.1336|133.6896|33.0|ISC|ISC|ISC|419144|mb|4.5|NEIC|IRIAN JAYA REGION, INDONESIA
3103067|1988-12-28T18:32:07|-6.076|129.1565|105.0|ISC|ISC|ISC|419141|mb|3.8|NEIC|BANDA SEA
3102769|1988-12-28T08:58:53|-8.1986|121.1982|213.4|ISC|ISC|ISC|419113|mb|5.2|NEIC|FLORES REGION, INDONESIA
3102414|1988-12-28T00:42:01|3.2587|127.1807|33.0|ISC|ISC|ISC|419083|mb|4.1|NEIC|TALAUD ISLANDS, INDONESIA
3102016|1988-12-27T18:15:33|-9.9886|110.7547|33.0|ISC|ISC|ISC|419050|mb|3.9|ISC|SOUTH OF JAVA, INDONESIA
3101951|1988-12-27T16:21:15|-9.6247|108.755|33.0|ISC|ISC|ISC|419043|mb|4.3|NEIC|SOUTH OF JAVA, INDONESIA
3101873|1988-12-27T13:50:43|4.8694|95.3007|79.4|ISC|ISC|ISC|419035|mb|5.3|NEIC|NORTHERN SUMATRA, INDONESIA
3101223|1988-12-26T20:19:58|-8.6325|107.557|50.5|ISC|ISC|ISC|418981|mb|4.6|NEIC|JAVA, INDONESIA
3100593|1988-12-26T03:01:07|-7.2952|128.3225|116.3|ISC|ISC|ISC|418928|mb|4.6|NEIC|BANDA SEA
3100090|1988-12-25T09:57:36|-5.4|131.2207|33.0|ISC|ISC|ISC|418889|mb|4.0|NEIC|BANDA SEA
3099498|1988-12-24T14:20:59|-5.9224|103.7902|57.9|ISC|ISC|ISC|418843|mb|4.2|NEIC|SOUTHERN SUMATRA, INDONESIA
3099249|1988-12-24T09:35:53|-1.9177|139.1612|33.0|ISC|ISC|ISC|418824|mb|4.7|ISC|NEAR NORTH COAST OF IRIAN JAYA
3099147|1988-12-24T06:42:38|-1.9621|138.7962|44.2|ISC|ISC|ISC|418817|mb|4.5|NEIC|NEAR NORTH COAST OF IRIAN JAYA
3098978|1988-12-24T04:06:53|-11.695|116.9444|33.0|ISC|ISC|ISC|418805|mb|4.5|NEIC|SOUTH OF SUMBAWA, INDONESIA
3098345|1988-12-23T10:44:33|-3.4448|136.5149|77.0|ISC|ISC|ISC|418753|mb|4.6|NEIC|IRIAN JAYA, INDONESIA
3098004|1988-12-22T23:32:08|-7.9325|129.1096|228.0|ISC|ISC|ISC|418725|mb|4.5|NEIC|BANDA SEA
3097922|1988-12-22T21:49:14|-8.322|118.1453|33.0|ISC|ISC|ISC|418718|mb|4.0|NEIC|SUMBAWA REGION, INDONESIA
3097346|1988-12-22T07:34:40|-9.3172|108.0884|45.7|ISC|ISC|ISC|418672|mb|4.8|NEIC|SOUTH OF JAVA, INDONESIA
3097322|1988-12-22T06:34:09|9.2945|93.0782|167.6|ISC|ISC|ISC|418670|mb|4.4|NEIC|NICOBAR ISLANDS, INDIA REGION
3096965|1988-12-21T21:09:34|-6.5393|122.4233|33.0|ISC|ISC|ISC|418642|mb|3.6|NEIC|FLORES SEA
3096755|1988-12-21T14:42:39|-8.8673|118.5449|125.8|ISC|ISC|ISC|418623|mb|4.2|NEIC|SUMBAWA REGION, INDONESIA
3095826|1988-12-20T17:14:32|-7.3857|128.3591|125.0|ISC|ISC|ISC|418553|mb|4.8|NEIC|BANDA SEA
3095398|1988-12-20T08:18:40|9.3511|93.4021|101.1|ISC|ISC|ISC|418514|mb|4.6|NEIC|NICOBAR ISLANDS, INDIA REGION
3095285|1988-12-20T03:35:17|1.8691|97.1338|30.3|ISC|ISC|ISC|418502|mb|5.5|NEIC|NORTHERN SUMATRA, INDONESIA
3095202|1988-12-20T02:01:13|-3.9131|128.9827|124.1|ISC|ISC|ISC|418497|mb|4.2|ISC|SERAM, INDONESIA
3094927|1988-12-19T18:59:46|-8.6884|106.0881|37.0|ISC|ISC|ISC|418475|mb|4.8|NEIC|SOUTH OF JAVA, INDONESIA
3094075|1988-12-19T03:33:16|-8.1794|107.6382|50.9|ISC|ISC|ISC|418414|mb|4.7|NEIC|JAVA, INDONESIA
3093682|1988-12-18T16:05:04|1.2675|126.2593|89.3|ISC|ISC|ISC|418385|mb|4.6|NEIC|NORTHERN MOLUCCA SEA
3093582|1988-12-18T12:53:16|9.8047|125.9724|33.0|ISC|ISC|ISC|418377|mb|4.8|ISC|MINDANAO, PHILIPPINES
3093387|1988-12-18T07:30:39|-10.4245|123.7366|28.8|ISC|ISC|ISC|418361|mb|4.7|NEIC|TIMOR REGION
3092855|1988-12-17T13:30:58|-1.9186|139.1082|61.1|ISC|ISC|ISC|418315|mb|5.4|NEIC|NEAR NORTH COAST OF IRIAN JAYA
3092824|1988-12-17T12:29:52|-2.0136|138.7724|33.0|ISC|ISC|ISC|418313|mb|4.4|ISC|IRIAN JAYA, INDONESIA
