time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-12-31T02:29:58.000Z,-7.298,128.229,81,4.5,mb,,,,,us,usp00009ap,2014-11-06T23:21:28.143Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-29T04:10:00.700Z,-4.986,129.968,40,4.8,mb,,,,,us,usp000099t,2014-11-06T23:21:28.050Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-28T08:15:52.900Z,-5.012,129.985,33,5,mb,,,,,us,usp000099e,2014-11-06T23:21:28.036Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-25T17:13:26.200Z,7.81,134.533,24,5.2,mb,,,,,us,usp000098c,2014-11-06T23:21:27.990Z,"Palau region",earthquake,,,,,reviewed,us,us
1974-12-24T06:55:47.100Z,-2.308,99.043,33,6.8,ms,,,,,us,usp000097s,2020-04-17T22:12:38.449Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-20T17:48:05.900Z,-5.014,129.884,33,4.8,mb,,,,,us,usp000096r,2014-11-06T23:21:27.925Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-20T05:03:27.200Z,-5.543,130.352,40,4.8,mb,,,,,us,usp000096d,2014-11-06T23:21:27.913Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-19T16:57:30.200Z,0.027,122.909,183,4.5,mb,,,,,us,usp0000966,2014-11-06T23:21:27.904Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-18T19:22:38.200Z,-3.065,136.798,37,4.8,mb,,,,,us,usp000095v,2014-11-06T23:21:27.890Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-18T12:19:45.800Z,-4.873,129.962,33,5.2,mb,,,,,us,usp000095t,2014-11-06T23:21:27.887Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-14T20:07:10.000Z,2.624,128.407,218,5.5,mb,,,,,us,usp000094e,2020-03-27T16:54:47.528Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-14T13:54:52.000Z,1.92,98.021,64,5,mb,,,,,us,usp0000948,2014-11-06T23:21:27.830Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-13T07:43:48.700Z,5.127,127.213,92,5.2,mb,,,,,us,usp000093y,2014-11-06T23:21:27.811Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1974-12-13T07:30:02.300Z,4.906,127.372,90,5.4,mb,,,,,us,usp000093x,2015-05-13T18:53:10.000Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-12T12:48:44.200Z,-4.887,129.929,18,5.7,mb,,,,,us,usp000093r,2020-03-27T16:54:35.926Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-12T07:11:01.100Z,-5.038,129.893,33,5.1,mb,,,,,us,usp000093n,2014-11-06T23:21:27.801Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-11T10:38:47.200Z,-0.363,132.398,49,4.9,mb,,,,,us,usp0000938,2014-11-06T23:21:27.786Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1974-12-09T20:26:40.500Z,1.478,126.447,66,5.1,mb,,,,,us,usp000092f,2014-11-06T23:21:27.757Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1974-12-07T20:58:39.500Z,-4.964,130.11,73,4.9,mb,,,,,us,usp000091e,2014-11-06T23:21:27.721Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-05T14:05:50.300Z,-5.741,130.526,64,5,mb,,,,,us,usp000090b,2014-11-06T23:21:27.679Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-12-04T17:27:50.600Z,1.913,126.359,59,5.1,mb,,,,,us,usp0000902,2014-11-06T23:21:27.669Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1974-12-04T03:07:46.300Z,0.393,97.843,20,6.9,ms,,,,,us,usp00008zv,2020-04-17T22:12:36.198Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,us
