time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-12-31T14:44:09.730Z,1.22,126.862,52.3,4.6,mb,32,85.6,,0.87,us,usp000h5jc,2014-11-07T01:40:20.488Z,"Molucca Sea",earthquake,,18.9,,9,reviewed,us,us
2009-12-31T09:06:01.250Z,-7.499,127.93,176.3,5.1,mb,82,63.8,,0.78,us,usp000h5j1,2014-11-07T01:40:20.394Z,"Kepulauan Barat Daya, Indonesia",earthquake,,6.7,,38,reviewed,us,us
2009-12-31T07:52:56.050Z,-5.988,105.099,35,4.7,mb,38,74.6,,0.7,us,usp000h5hy,2014-11-07T01:40:20.381Z,"Sunda Strait, Indonesia",earthquake,,,,5,reviewed,us,us
2009-12-31T06:26:10.400Z,-2.008,137.452,19,5.6,mwb,105,44.1,,0.89,us,usp000h5hw,2020-04-18T00:20:48.585Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-12-31T02:17:14.160Z,-9.457,117.709,75.9,4.5,mb,38,89.4,,1,us,usp000h5hr,2014-11-07T01:40:20.334Z,"Sumbawa region, Indonesia",earthquake,,15.8,,13,reviewed,us,us
2009-12-31T01:45:44.820Z,8.754,123.368,37.8,4.2,mb,15,101.7,,1.38,us,usp000h5hp,2014-11-07T01:40:20.320Z,"Mindanao, Philippines",earthquake,,23.1,,3,reviewed,us,us
2009-12-30T11:38:02.230Z,6.51,126.491,51.6,4.9,mb,57,92.8,,1.02,us,usp000h5gf,2014-11-07T01:40:19.523Z,"Mindanao, Philippines",earthquake,,9.4,,18,reviewed,us,us
2009-12-30T11:23:54.480Z,6.466,126.373,55.5,4.9,mb,49,76.3,,1.08,us,usp000h5ge,2014-11-07T01:40:19.519Z,"Mindanao, Philippines",earthquake,,9,,16,reviewed,us,us
2009-12-30T11:17:49.800Z,6.52,126.341,34,5.5,mwc,165,29.2,,1.05,us,usp000h5gd,2020-01-04T07:26:33.804Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,gcmt
2009-12-30T10:59:10.140Z,-2.47,140.146,27.1,4.9,mb,39,81.1,,0.86,us,usp000h5gc,2014-11-07T01:40:19.498Z,"near the north coast of Papua, Indonesia",earthquake,,,,7,reviewed,us,us
2009-12-30T05:40:01.440Z,-8.306,126.892,35,5.1,mb,35,91.1,,1.11,us,usp000h5g6,2014-11-07T01:40:19.462Z,"East Timor region",earthquake,,,,10,reviewed,us,us
2009-12-29T21:17:09.290Z,2.521,129.013,46.7,4.2,mb,35,136.4,,0.85,us,usp000h5fw,2014-11-07T01:40:19.379Z,"Halmahera, Indonesia",earthquake,,18.5,,11,reviewed,us,us
2009-12-29T18:01:07.590Z,-6.951,129.473,167.2,4.4,mb,32,111.7,,1,us,usp000h5fs,2014-11-07T01:40:19.346Z,"Banda Sea",earthquake,,14.1,,7,reviewed,us,us
2009-12-29T14:26:02.080Z,1.798,121.781,35,4.6,mb,30,115.2,,0.63,us,usp000h5fm,2014-11-07T01:40:19.305Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,15,reviewed,us,us
2009-12-29T12:03:07.710Z,-3.785,123.435,35,4.7,mb,25,86.8,,0.84,us,usp000h5fd,2014-11-07T01:40:19.284Z,"Sulawesi, Indonesia",earthquake,,,,6,reviewed,us,us
2009-12-29T08:06:14.490Z,4.233,127.897,122.5,4.8,mb,65,76,,0.9,us,usp000h5f2,2014-11-07T01:40:19.204Z,"Kepulauan Talaud, Indonesia",earthquake,,5.7,,34,reviewed,us,us
2009-12-29T00:02:39.130Z,3.897,126.781,10,4.3,mb,27,112.4,,0.56,us,usp000h5ew,2014-11-07T01:40:19.177Z,"Kepulauan Talaud, Indonesia",earthquake,,,,11,reviewed,us,us
2009-12-28T23:41:16.590Z,-10.66,120.289,30.2,4.3,mb,33,101.1,,0.9,us,usp000h5ev,2014-11-07T01:40:19.174Z,"Sumba region, Indonesia",earthquake,,25.7,,7,reviewed,us,us
2009-12-28T22:44:23.950Z,-3.1,139.634,37.7,4.1,mb,33,101.6,,0.71,us,usp000h5es,2014-11-07T01:40:19.167Z,"Papua, Indonesia",earthquake,,16.5,,8,reviewed,us,us
2009-12-28T19:56:08.820Z,6.497,126.403,56.6,4.6,mb,52,133.5,,0.83,us,usp000h5eq,2014-11-07T01:40:19.158Z,"Mindanao, Philippines",earthquake,,10.4,,31,reviewed,us,us
2009-12-28T15:00:23.520Z,-10.131,124.637,10,5.2,mb,72,71.6,,0.86,us,usp000h5ej,2014-11-07T01:40:19.135Z,"Timor region, Indonesia",earthquake,,,,39,reviewed,us,us
2009-12-28T12:56:34.630Z,3.767,126.793,10,4.1,mb,16,137.3,,1.07,us,usp000h5ef,2014-11-07T01:40:19.127Z,"Kepulauan Talaud, Indonesia",earthquake,,,,5,reviewed,us,us
2009-12-28T11:51:23.670Z,6.521,126.393,63.3,4.9,mb,69,74.8,,0.94,us,usp000h5ec,2014-11-07T01:40:19.117Z,"Mindanao, Philippines",earthquake,,8.5,,27,reviewed,us,us
2009-12-28T10:18:05.160Z,3.927,126.756,10,5.2,mwc,166,36.1,,0.8,us,usp000h5ea,2016-11-10T02:22:02.402Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-12-28T06:23:45.240Z,2.816,126.29,102.9,4.8,mb,49,126.7,,1.07,us,usp000h5e5,2014-11-07T01:40:19.053Z,"Molucca Sea",earthquake,,10.4,,27,reviewed,us,us
2009-12-27T13:27:48.700Z,-2.989,139.732,9.3,4.7,mb,20,55.6,,1.08,us,usp000h5dq,2014-11-07T01:40:18.953Z,"near the north coast of Papua, Indonesia",earthquake,,14.4,,1,reviewed,us,us
2009-12-27T13:19:07.170Z,-3.102,139.653,7.4,5.7,mwc,134,29.3,,0.87,us,usp000h5dk,2020-04-18T00:20:46.321Z,"Papua, Indonesia",earthquake,,14,,,reviewed,us,gcmt
2009-12-27T10:02:06.990Z,-7.391,128.88,93.3,4.9,mb,64,70.6,,0.95,us,usp000h5dg,2014-11-07T01:40:18.903Z,"Kepulauan Barat Daya, Indonesia",earthquake,,11.1,,30,reviewed,us,us
