time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-01T14:08:05.683Z,-6.3045,130.8732,87.45,4.7,mb,,80,1.719,0.56,us,us6000a3p8,2020-06-02T00:17:51.305Z,"188km NNW of Saumlaki, Indonesia",earthquake,7.9,7.1,0.12,21,reviewed,us,us
2020-06-01T13:33:59.802Z,-6.2937,130.0719,130.41,4.3,mb,,95,2.073,0.75,us,us6000a3nw,2020-06-01T14:04:39.040Z,"229km NW of Saumlaki, Indonesia",earthquake,11.4,9.9,0.188,8,reviewed,us,us
2020-06-01T01:06:44.039Z,-2.9715,129.9139,10,4.7,mb,,67,2.332,0.73,us,us6000a3e7,2020-06-01T10:42:49.347Z,"117km ENE of Amahai, Indonesia",earthquake,7.6,1.9,0.088,39,reviewed,us,us
2020-05-30T14:15:18.217Z,8.1292,125.8281,10,4.6,mb,,107,1.081,0.77,us,us6000a2p2,2020-05-30T14:38:50.040Z,"6km SSW of Loreto, Philippines",earthquake,8.6,1.9,0.081,45,reviewed,us,us
2020-05-30T13:06:24.679Z,4.0182,126.6166,31.09,5.5,mww,,45,3.202,1.38,us,us6000a2n5,2020-05-31T13:08:11.407Z,"199km SE of Sarangani, Philippines",earthquake,6.7,3.5,0.055,32,reviewed,us,us
2020-05-30T02:06:01.671Z,-4.5834,139.4051,35,4.2,mb,,133,7.329,0.65,us,us6000a2ch,2020-05-30T03:02:19.040Z,"192km NNW of Tanahmerah, Indonesia",earthquake,8.8,2,0.152,12,reviewed,us,us
2020-05-28T12:20:16.113Z,-4.1911,142.6925,59.85,5,mb,,49,5.131,0.89,us,us6000a0yl,2020-05-28T12:37:20.755Z,"17km WNW of Ambunti, Papua New Guinea",earthquake,8.9,7.2,0.094,36,reviewed,us,us
2020-05-28T01:40:34.848Z,-5.9189,102.7932,21.05,4.7,mb,,115,1.556,0.62,us,us6000a0p6,2020-05-29T00:38:37.040Z,"145km SW of Kuripan, Indonesia",earthquake,8.3,4.6,0.087,40,reviewed,us,us
2020-05-27T19:35:52.783Z,-6.2262,130.7015,138.56,4.8,mb,,91,1.842,1.03,us,us6000a0e8,2020-05-27T19:54:24.040Z,"202km NNW of Saumlaki, Indonesia",earthquake,8.8,8.4,0.062,82,reviewed,us,us
2020-05-27T07:46:53.408Z,5.0255,125.3261,183.57,4.9,mb,,42,2.046,1.3,us,us60009zvw,2020-05-27T08:01:20.040Z,"44km SSW of Sarangani, Philippines",earthquake,5.4,7.2,0.091,38,reviewed,us,us
2020-05-27T03:52:11.533Z,-8.2481,114.9449,10,4.3,mb,,72,0.815,0.69,us,us60009zsk,2020-05-28T01:40:54.892Z,"1km E of Lebahseri, Indonesia",earthquake,5.7,1.7,0.119,20,reviewed,us,us
2020-05-26T10:13:49.862Z,4.8481,126.9934,87.76,4.3,mb,,118,2.617,0.51,us,us70009qj5,2020-05-26T10:31:37.040Z,"180km ESE of Sarangani, Philippines",earthquake,8.9,6.4,0.108,24,reviewed,us,us
2020-05-25T10:08:10.027Z,4.8921,94.3113,33.92,4.4,mb,,168,2.647,0.7,us,us70009pzl,2020-05-25T10:24:06.040Z,"134km WSW of Banda Aceh, Indonesia",earthquake,9.8,7.7,0.155,12,reviewed,us,us
2020-05-24T21:41:52.307Z,0.4517,98.229,35,4.2,mb,,142,1.069,0.82,us,us6000a3lj,2020-06-02T04:08:23.040Z,"153km SW of Padangsidempuan, Indonesia",earthquake,5.2,1.8,0.152,12,reviewed,us,us
2020-05-24T16:46:27.629Z,-6.9071,129.7513,107.73,4,mb,,68,1.87,1.38,us,us6000a3lk,2020-06-01T19:58:37.040Z,"207km NW of Saumlaki, Indonesia",earthquake,10.2,11.1,0.212,6,reviewed,us,us
2020-05-24T14:54:55.312Z,6.5791,126.6042,106.92,4.6,mb,,77,1.128,0.78,us,us70009phy,2020-06-01T16:36:22.040Z,"44km SE of Bobon, Philippines",earthquake,3,6.2,0.06,83,reviewed,us,us
2020-05-24T07:11:43.223Z,-7.8579,107.9775,64.12,4.7,mb,,78,0.509,0.69,us,us70009pd2,2020-05-24T07:30:18.040Z,"13km SSW of Cipatujah Selatan, Indonesia",earthquake,8.1,6.2,0.075,54,reviewed,us,us
2020-05-23T04:37:15.356Z,1.6086,126.7638,72.13,4.1,mb,,151,1.026,0.63,us,us6000a1up,2020-05-29T22:10:18.040Z,"113km NW of Kota Ternate, Indonesia",earthquake,9.3,9.1,0.166,10,reviewed,us,us
2020-05-23T00:13:37.578Z,-7.1438,129.1189,120.87,5.3,mww,,16,2.316,1.38,us,us70009nva,2020-05-30T04:47:58.040Z,"258km WNW of Saumlaki, Indonesia",earthquake,4.1,3.7,0.057,30,reviewed,us,us
