#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2961929|1983-12-31T20:01:53|4.3132|94.3361|91.6|ISC|ISC|ISC|564011|mb|4.1|ISC|OFF W COAST OF NORTHERN SUMATRA
2961089|1983-12-30T07:59:59|7.1651|94.3576|113.6|ISC|ISC|ISC|563905|mb|5.2|NEIS|NICOBAR ISLANDS, INDIA REGION
2959137|1983-12-27T10:59:12|-6.1589|104.1511|59.4|ISC|ISC|ISC|563730|mb|5.5|NEIS|SUNDA STRAIT, INDONESIA
2958805|1983-12-26T22:18:10|6.134|126.8523|76.1|ISC|ISC|ISC|563703|mb|4.7|ISC|MINDANAO, PHILIPPINES
2958782|1983-12-26T21:16:13|-5.8483|130.6713|33.0|ISC|ISC|ISC|563700|mb|4.4|NEIS|BANDA SEA
2958663|1983-12-26T18:12:07|1.4001|120.9282|27.7|ISC|ISC|ISC|563690|mb|5.0|NEIS|MINAHASSA PENINSULA, SULAWESI
2958376|1983-12-26T07:05:47|4.8222|126.7217|109.1|ISC|ISC|ISC|563669|mb|4.3|ISC|TALAUD ISLANDS, INDONESIA
2958308|1983-12-26T04:37:08|-7.4017|128.4408|178.1|ISC|ISC|ISC|563663|mb|5.6|NEIS|BANDA SEA
2957237|1983-12-24T22:18:49|-6.7292|129.7259|106.0|ISC|ISC|ISC|563583|mb|4.5|NEIS|BANDA SEA
2956967|1983-12-24T10:45:53|-5.439|125.7008|44.6|ISC|ISC|ISC|563559|mb|4.6|NEIS|BANDA SEA
2956734|1983-12-24T01:22:34|-6.8152|129.3904|144.4|ISC|ISC|ISC|563540|mb|5.2|NEIS|BANDA SEA
2956520|1983-12-23T19:26:02|-7.3896|128.4013|152.2|ISC|ISC|ISC|563522|mb|4.4|NEIS|BANDA SEA
2956340|1983-12-23T15:30:33|-5.2307|131.632|36.9|ISC|ISC|ISC|563507|mb|5.7|NEIS|BANDA SEA
2955876|1983-12-22T22:35:36|-9.9724|111.6821|0.0|ISC|ISC|ISC|563464|mb|4.0|ISC|SOUTH OF JAVA, INDONESIA
