time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1970-12-30T08:11:11.000Z,1.433,99.069,88.4,5.6,mw,,,,,iscgem,iscgem789656,2020-03-26T19:25:37.831Z,"northern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-12-24T01:49:56.000Z,-9.203,116.46,70.5,5.6,mw,,,,,iscgem,iscgem789432,2020-03-26T19:24:49.464Z,"Lombok region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-12-21T14:40:44.000Z,-9.098,116.393,75.3,5.9,mw,,,,,iscgemsup,iscgemsup789364,2020-03-27T09:46:35.941Z,"Lombok region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-12-19T10:38:07.000Z,-1.542,99.885,42.3,6.2,mw,,,,,iscgem,iscgem789314,2020-03-26T19:24:36.621Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-12-10T20:05:36.000Z,1.506,127.276,115,5.7,mw,,,,,iscgem,iscgem789056,2020-03-26T19:23:51.098Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-12-06T04:10:41.000Z,-6.267,130.077,140,5.6,mw,,,,,iscgem,iscgem788940,2015-05-13T18:53:04.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-12-05T22:30:22.000Z,-6.4,129.995,140,5.8,mw,,,,,iscgem,iscgem788926,2015-05-13T18:53:04.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-12-03T07:02:48.000Z,-1.015,126.749,25,5.8,mw,,,,,iscgem,iscgem788860,2015-05-13T18:53:04.000Z,"Kepulauan Sula, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-28T20:22:53.000Z,-4.164,142.904,125,6,mw,,,,,iscgem,iscgem790633,2020-03-26T19:29:23.860Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-11-28T00:56:06.000Z,-0.972,126.791,15,5.7,mw,,,,,iscgemsup,iscgemsup790607,2015-07-13T17:02:24.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-11-25T18:57:46.000Z,-2.02,134.169,25,5.7,mw,,,,,iscgem,iscgem790538,2020-03-26T19:28:59.870Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-21T02:51:07.000Z,2.199,128.322,125,5.6,mw,,,,,iscgem,iscgem790414,2020-03-26T19:28:36.701Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-16T21:32:58.000Z,-1.019,126.814,15,5.6,mw,,,,,iscgem,iscgem790274,2015-05-13T18:53:04.000Z,"Kepulauan Sula, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-08T22:35:48.000Z,-3.428,135.544,35,6.7,mw,,,,,iscgem,iscgem790008,2020-04-17T21:25:57.012Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-08T14:58:58.000Z,9.066,126.421,40,6.1,mw,,,,,iscgem,iscgem789999,2020-04-17T21:25:54.459Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-10-25T15:09:51.000Z,9.131,93.926,25.4,6.4,mw,,,,,iscgem,iscgem791408,2015-05-13T18:53:04.000Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1970-10-04T16:56:53.000Z,-6.809,130.481,80,5.8,mw,,,,,iscgem,iscgem790806,2015-05-13T18:53:04.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-15T10:55:18.000Z,8.821,127.256,20,5.8,mw,,,,,iscgem,iscgem792025,2015-05-13T18:53:04.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-13T04:22:37.000Z,-8.991,117.933,99.1,5.8,mw,,,,,iscgem,iscgem792844,2020-03-26T19:35:33.796Z,"Sumbawa region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-08T21:04:09.000Z,1.1,126.177,35,6,mw,,,,,iscgem,iscgem792675,2015-05-13T18:53:04.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
