time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1980-12-30T15:48:38.900Z,0.148,97.311,33,5.4,ms,,,,,us,usp0001bhj,2016-11-10T00:19:33.487Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-29T22:07:55.300Z,-11.375,119.145,33,4.9,mb,,,,,us,usp0001bh6,2014-11-06T23:24:28.462Z,"south of Sumba, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-29T11:23:09.000Z,-9.165,123.976,33,4.7,mb,,,,,us,usp0001bgz,2014-11-06T23:24:28.455Z,"Timor region, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-27T22:59:51.600Z,-0.231,99.088,56,4.9,mb,,,,,us,usp0001bgf,2014-11-06T23:24:28.439Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-27T21:35:28.600Z,-8.299,119.772,145,4.8,mb,,,,,us,usp0001bgc,2014-11-06T23:24:28.437Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-27T20:02:36.100Z,8.398,126.176,33,4.6,mb,,,,,us,usp0001bga,2014-11-06T23:24:28.435Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-26T15:05:38.700Z,-5.315,133.941,33,4.8,mb,,,,,us,usp0001bfu,2014-11-06T23:24:28.420Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-26T01:58:40.800Z,-5.752,129.664,202,4.8,mb,,,,,us,usp0001bff,2014-11-06T23:24:28.408Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1980-12-25T09:38:50.400Z,4.02,126.482,33,5.1,mb,,,,,us,usp0001bf3,2014-11-06T23:24:28.397Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-24T23:55:06.400Z,-8.955,112.041,63,5.6,mb,,,,,us,usp0001bew,2016-11-10T00:16:53.407Z,"Java, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-22T02:04:38.900Z,-0.608,119.664,58,4.9,mb,,,,,us,usp0001bd6,2014-11-06T23:24:28.218Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-20T14:50:32.400Z,-0.987,138.556,33,5.5,mb,,,,,us,usp0001bcd,2016-11-10T00:14:57.350Z,"Papua region, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-20T10:06:36.900Z,-11.225,118.892,33,4,mb,,,,,us,usp0001bcb,2014-11-06T23:24:28.120Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-19T19:40:39.000Z,3.975,126.272,99,4.9,mb,,,,,us,usp0001bc0,2014-11-06T23:24:28.111Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-19T15:47:39.300Z,9.958,125.953,79,5,mb,,,,,us,usp0001bby,2014-11-06T23:24:28.110Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-19T15:41:41.700Z,9.652,126.732,33,5.1,mb,,,,,us,usp0001bbx,2014-11-06T23:24:28.109Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-19T15:39:15.200Z,9.923,126.45,33,4.1,mb,,,,,us,usp0001bbw,2014-11-06T23:24:28.108Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-19T13:13:55.300Z,0.012,123.695,172,3.9,mb,,,,,us,usp0001bbt,2014-11-06T23:24:28.105Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-18T13:53:27.500Z,9.905,126.357,52,4.8,mb,,,,,us,usp0001bb7,2014-11-06T23:24:28.087Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-17T11:41:45.100Z,7.969,126.192,40,5.3,ms,,,,,us,usp0001bau,2020-04-16T20:16:47.460Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-16T18:33:35.300Z,-3.109,130.11,33,4.9,mb,,,,,us,usp0001bad,2014-11-06T23:24:28.044Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-16T16:01:56.800Z,5.474,126.407,94,3.5,mb,,,,,us,usp0001bab,2014-11-06T23:24:28.042Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-16T14:08:03.200Z,-1.838,124.14,116,4.4,mb,,,,,us,usp0001baa,2014-11-06T23:24:28.041Z,"Kepulauan Sula, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-15T19:52:45.300Z,5.363,126.452,56,4.8,mb,,,,,us,usp0001b9z,2014-11-06T23:24:28.031Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-14T01:29:48.000Z,-1.887,139.031,33,4.6,mb,,,,,us,usp0001b95,2014-11-06T23:24:28.005Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-13T18:08:56.800Z,-4.407,142.348,103,4.6,mb,,,,,us,usp0001b93,2014-11-06T23:24:28.003Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1980-12-13T13:31:56.000Z,-1.996,128.091,53,4.9,mb,,,,,us,usp0001b90,2014-11-06T23:24:28.000Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-13T04:52:06.200Z,6.776,123.923,40,4.9,mb,,,,,us,usp0001b8v,2014-11-06T23:24:27.996Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-12T21:07:23.500Z,6.677,123.894,44,5.5,ms,,,,,us,usp0001b8p,2020-04-17T22:30:11.994Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-09T23:41:06.800Z,0.388,122.42,171,4.3,mb,,,,,us,usp0001b7f,2014-11-06T23:24:27.952Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-09T15:18:53.800Z,-10.613,124.226,33,4.5,mb,,,,,us,usp0001b7a,2014-11-06T23:24:27.947Z,"Timor region, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-09T06:35:15.900Z,-4.376,102.094,48,4.9,mb,,,,,us,usp0001b77,2014-11-06T23:24:27.944Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-08T05:30:50.300Z,5.942,124.881,45,4.9,mb,,,,,us,usp0001b6s,2014-11-06T23:24:27.929Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-07T15:27:09.100Z,0.187,123.909,182,4.7,mb,,,,,us,usp0001b6d,2014-11-06T23:24:27.918Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-06T17:03:36.900Z,-7.65,118.994,33,4.3,mb,,,,,us,usp0001b62,2014-11-06T23:24:27.908Z,"Flores Sea",earthquake,,,,,reviewed,us,us
1980-12-06T04:24:42.200Z,0.544,125.78,63,4.6,mb,,,,,us,usp0001b5v,2014-11-06T23:24:27.901Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1980-12-05T22:54:11.600Z,-0.219,129.554,33,4.9,mb,,,,,us,usp0001b5r,2014-11-06T23:24:27.898Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1980-12-02T02:33:59.900Z,6.083,126.83,88,5.1,mb,,,,,us,usp0001b4f,2014-11-06T23:24:27.856Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1980-12-01T19:29:55.700Z,-0.059,123.004,222,4.9,mb,,,,,us,usp0001b4c,2014-11-06T23:24:27.853Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1980-11-30T21:44:11.600Z,-5.394,101.146,33,5.1,mb,,,,,us,usp0001b3y,2014-11-06T23:24:27.839Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1980-11-30T10:58:41.400Z,-5.537,129.521,218,4.7,mb,,,,,us,usp0001b3t,2014-11-06T23:24:27.834Z,"Banda Sea",earthquake,,,,,reviewed,us,us
