time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-12-31T20:16:29.930Z,-7.101,129.184,33,4.6,mb,,,,1.28,us,usp0007v8x,2014-11-07T01:01:51.163Z,"Kepulauan Babar, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-31T18:17:35.370Z,-4.515,135.923,33,4.3,mb,,,,1.53,us,usp0007v8t,2014-11-07T01:01:51.152Z,"near the south coast of Papua, Indonesia",earthquake,,,,6,reviewed,us,us
1996-12-31T06:39:50.460Z,9.67,126.381,33,4.7,mb,,,,1.17,us,usp0007v7s,2014-11-07T01:01:51.010Z,"Mindanao, Philippines",earthquake,,,,12,reviewed,us,us
1996-12-31T06:15:53.000Z,-11.541,115.482,33,4.8,mb,,,,1.06,us,usp0007v7p,2014-11-07T01:01:51.006Z,"south of Bali, Indonesia",earthquake,,,,1,reviewed,us,us
1996-12-31T05:21:15.270Z,1.91,128.614,33,4.6,mb,,,,0.78,us,usp0007v7n,2014-11-07T01:01:51.003Z,"Halmahera, Indonesia",earthquake,,,,9,reviewed,us,us
1996-12-31T04:55:44.450Z,-4.036,128.079,33,4.8,mb,,,,1.3,us,usp0007v7m,2014-11-07T01:01:51.000Z,"Banda Sea",earthquake,,,,15,reviewed,us,us
1996-12-31T00:23:54.740Z,-4.127,128.282,10,4.5,mb,,,,1.33,us,usp0007v7b,2014-11-07T01:01:50.980Z,"Banda Sea",earthquake,,,,5,reviewed,us,us
1996-12-30T23:38:48.880Z,-4.489,127.54,33,4.1,mb,,,,1.46,us,usp0007v78,2014-11-07T01:01:50.974Z,"Banda Sea",earthquake,,,,3,reviewed,us,us
1996-12-30T21:27:01.030Z,-3.628,135.913,33,4.5,mb,,,,1.42,us,usp0007v71,2014-11-07T01:01:50.955Z,"Papua, Indonesia",earthquake,,,,3,reviewed,us,us
1996-12-30T21:22:41.380Z,-4.263,128.2,100,3.5,mb,,,,0.61,us,usp0007v70,2014-11-07T01:01:50.954Z,"Banda Sea",earthquake,,,,2,reviewed,us,us
1996-12-30T19:54:04.130Z,-4.235,128.101,50,4,mb,,,,1.14,us,usp0007v6x,2014-11-07T01:01:50.948Z,"Banda Sea",earthquake,,,,3,reviewed,us,us
1996-12-30T19:41:52.000Z,-3.993,128.105,33,6,mwc,,,,0.89,us,usp0007v6w,2020-04-17T23:25:44.341Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-12-30T14:43:09.150Z,-7.097,129.097,163.4,4.4,mb,,,,1.41,us,usp0007v6s,2014-11-07T01:01:50.910Z,"Kepulauan Babar, Indonesia",earthquake,,14.4,,3,reviewed,us,us
1996-12-29T03:43:28.370Z,-6.884,131.066,31.4,5.8,mwc,,,,0.89,us,usp0007v4x,2016-11-10T00:19:22.520Z,"Kepulauan Tanimbar, Indonesia",earthquake,,2.4,,,reviewed,us,hrv
1996-12-29T00:05:29.290Z,-6.355,128.282,300,4.5,mb,,,,1.22,us,usp0007v4q,2014-11-07T01:01:50.641Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1996-12-28T18:00:46.260Z,-0.149,125.025,75.3,4.5,mb,,,,1.04,us,usp0007v4c,2014-11-07T01:01:50.588Z,"Molucca Sea",earthquake,,12.1,,7,reviewed,us,us
1996-12-28T06:45:16.660Z,-1.109,100.493,119.5,4.3,mb,,,,0.86,us,usp0007v3s,2014-11-07T01:01:50.519Z,"southern Sumatra, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-28T00:30:03.390Z,2.38,124.021,300,4.8,mb,,,,1.02,us,usp0007v3j,2014-11-07T01:01:50.477Z,"Celebes Sea",earthquake,,,,1,reviewed,us,us
1996-12-27T19:12:55.220Z,-2.225,138.963,33,5,mb,,,,1.01,us,usp0007v33,2014-11-07T01:01:50.421Z,"Papua, Indonesia",earthquake,,,,23,reviewed,us,us
1996-12-27T16:55:03.900Z,-3.557,131.374,10,4.7,mb,,,,1.16,us,usp0007v30,2014-11-07T01:01:50.413Z,"Ceram Sea, Indonesia",earthquake,,,,11,reviewed,us,us
1996-12-27T14:36:26.820Z,1.385,124.369,266.8,4.5,mb,,,,1.03,us,usp0007v2u,2014-11-07T01:01:50.398Z,"Minahasa, Sulawesi, Indonesia",earthquake,,21.9,,9,reviewed,us,us
1996-12-27T11:31:32.770Z,-1.782,138.828,33,4.1,mb,,,,0.92,us,usp0007v2q,2014-11-07T01:01:50.388Z,"near the north coast of Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-27T11:19:48.310Z,-2.184,138.956,33,5.5,mwc,,,,0.86,us,usp0007v2p,2020-01-03T21:39:06.559Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-12-27T11:18:32.430Z,-2.32,138.633,33,4.4,mb,,,,1.34,us,usp0007v2n,2014-11-07T01:01:50.373Z,"Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1996-12-27T07:36:29.290Z,-3.24,139.78,33,4.4,mb,,,,1.3,us,usp0007v2e,2014-11-07T01:01:50.362Z,"Papua, Indonesia",earthquake,,,,3,reviewed,us,us
1996-12-27T07:30:06.920Z,-2.38,139.178,33,4,mb,,,,1.02,us,usp0007v2d,2014-11-07T01:01:50.360Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-27T03:39:52.380Z,-2.256,139.046,33,4.1,mb,,,,1.67,us,usp0007v1y,2014-11-07T01:01:50.321Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-27T02:19:45.150Z,-2.105,139.145,33,4.1,mb,,,,1.46,us,usp0007v1v,2014-11-07T01:01:50.295Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-27T02:06:53.820Z,-2.163,139.033,33,4.4,mb,,,,1.32,us,usp0007v1r,2014-11-07T01:01:50.289Z,"near the north coast of Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1996-12-27T00:04:45.040Z,-6.529,130.919,45.1,4.2,mb,,,,1.29,us,usp0007v1g,2014-11-07T01:01:50.212Z,"Banda Sea",earthquake,,31.9,,5,reviewed,us,us
1996-12-26T23:58:28.270Z,1.575,126.083,33,4.1,mb,,,,1.34,us,usp0007v1e,2014-11-07T01:01:50.208Z,"Molucca Sea",earthquake,,,,4,reviewed,us,us
1996-12-26T23:09:04.070Z,-4.091,128.371,10,4.2,mb,,,,1.06,us,usp0007v19,2014-11-07T01:01:50.187Z,"Banda Sea",earthquake,,,,1,reviewed,us,us
1996-12-26T22:48:42.180Z,-4.047,128.027,10,5,mb,,,,1.22,us,usp0007v18,2014-11-07T01:01:50.184Z,"Banda Sea",earthquake,,,,13,reviewed,us,us
1996-12-26T22:12:35.590Z,-2.244,138.887,33,4.8,mb,,,,1.19,us,usp0007v17,2014-11-07T01:01:50.180Z,"Papua, Indonesia",earthquake,,,,14,reviewed,us,us
1996-12-26T21:39:59.760Z,-2.23,138.874,33,4.9,mb,,,,1.13,us,usp0007v16,2014-11-07T01:01:50.176Z,"Papua, Indonesia",earthquake,,,,16,reviewed,us,us
1996-12-26T20:48:23.290Z,-2.236,138.938,33,6.3,mwb,,,,1.03,us,usp0007v14,2020-04-17T23:25:42.009Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
1996-12-26T01:31:43.760Z,3.773,126.405,33,4.6,mb,,,,1.16,us,usp0007v0a,2014-11-07T01:01:50.041Z,"Kepulauan Talaud, Indonesia",earthquake,,,,12,reviewed,us,us
1996-12-25T12:27:15.520Z,-1.591,120.731,33,4.4,mb,,,,1.38,us,usp0007uzb,2014-11-07T01:01:49.459Z,"Sulawesi, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-24T22:31:14.990Z,-6.246,130.467,137.5,4.6,mb,,,,1.16,us,usp0007uyn,2014-11-07T01:01:49.391Z,"Banda Sea",earthquake,,12,,9,reviewed,us,us
1996-12-24T20:26:22.010Z,-7.654,129.366,150,4.2,mb,,,,0.98,us,usp0007uyb,2014-11-07T01:01:49.349Z,"Kepulauan Babar, Indonesia",earthquake,,,,3,reviewed,us,us
1996-12-24T20:25:54.030Z,9.92,126.137,33,4.2,mb,,,,0.92,us,usp0007uya,2014-11-07T01:01:49.348Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
1996-12-24T07:26:50.010Z,-2.087,137.323,33,4.4,mb,,,,1.16,us,usp0007uxf,2014-11-07T01:01:49.272Z,"Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-24T04:40:12.570Z,0.358,120.381,100,4.6,mb,,,,1.11,us,usp0007ux1,2014-11-07T01:01:49.224Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,13,reviewed,us,us
1996-12-23T19:29:46.940Z,-7.424,128.888,200,4.4,mb,,,,1.28,us,usp0007uwa,2014-11-07T01:01:49.062Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,8,reviewed,us,us
1996-12-23T16:22:00.200Z,-8.643,128.464,33,3.5,mb,,,,0.91,us,usp0007uw1,2014-11-07T01:01:49.031Z,"Timor Sea",earthquake,,,,2,reviewed,us,us
1996-12-23T14:50:52.550Z,-4.731,103.212,87.1,4.4,mb,,,,0.51,us,usp0007uvw,2014-11-07T01:01:49.016Z,"southern Sumatra, Indonesia",earthquake,,13.4,,5,reviewed,us,us
1996-12-23T13:00:03.180Z,-6.355,130.62,33,4.4,mb,,,,1.29,us,usp0007uvt,2014-11-07T01:01:49.003Z,"Banda Sea",earthquake,,,,8,reviewed,us,us
1996-12-23T10:28:10.410Z,9.972,125.658,100,4.4,mb,,,,0.88,us,usp0007uvn,2014-11-07T01:01:48.993Z,"Mindanao, Philippines",earthquake,,,,7,reviewed,us,us
1996-12-23T09:44:35.810Z,-6.875,129.939,200,4.4,mb,,,,1.19,us,usp0007uvk,2014-11-07T01:01:48.982Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1996-12-22T23:03:20.920Z,-2.956,133.166,33,3.8,mb,,,,0.98,us,usp0007uux,2014-11-07T01:01:48.902Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-22T16:45:06.860Z,-7.865,123.627,100,4.4,mb,,,,0.82,us,usp0007uum,2014-11-07T01:01:48.863Z,"Banda Sea",earthquake,,,,8,reviewed,us,us
1996-12-22T03:50:39.590Z,1.994,127.509,33,4.3,mb,,,,0.92,us,usp0007utp,2014-11-07T01:01:48.762Z,"Halmahera, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-22T02:43:56.100Z,-3.933,126.172,50,4.9,mb,,,,1.06,us,usp0007ute,2014-11-07T01:01:48.745Z,"Buru, Indonesia",earthquake,,,,16,reviewed,us,us
1996-12-21T19:14:20.880Z,4.032,126.46,33,5.2,mwc,,,,1.05,us,usp0007usv,2016-11-10T00:15:49.520Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-12-21T16:36:03.930Z,9.795,126.156,200,4.5,mb,,,,1.16,us,usp0007usr,2014-11-07T01:01:48.693Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
1996-12-21T16:00:57.400Z,-8.84,125.652,33,4.3,mb,,,,1.38,us,usp0007usm,2014-11-07T01:01:48.683Z,"East Timor region",earthquake,,,,4,reviewed,us,us
1996-12-21T12:45:48.710Z,1.857,127.554,150,4.7,mb,,,,0.84,us,usp0007use,2014-11-07T01:01:48.664Z,"Halmahera, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-21T05:14:44.550Z,-10.541,113.526,33,4.5,mb,,,,0.84,us,usp0007uru,2014-11-07T01:01:48.513Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-20T22:34:50.950Z,-4.08,141.264,100,4.7,mb,,,,0.81,us,usp0007urf,2014-11-07T01:01:48.465Z,"New Guinea, Papua New Guinea",earthquake,,,,5,reviewed,us,us
1996-12-20T14:54:07.380Z,-8.038,116.519,182.3,4.2,mb,,,,1.03,us,usp0007ur5,2014-11-07T01:01:48.444Z,"Lombok region, Indonesia",earthquake,,9.3,,6,reviewed,us,us
1996-12-20T11:59:43.900Z,2.266,126.589,72.7,4.2,mb,,,,0.55,us,usp0007ur3,2014-11-07T01:01:48.442Z,"Molucca Sea",earthquake,,14.6,,5,reviewed,us,us
1996-12-20T04:13:19.200Z,9.7,126.609,33,4.2,mb,,,,0.51,us,usp0007uqe,2014-11-07T01:01:48.388Z,"Mindanao, Philippines",earthquake,,,,2,reviewed,us,us
1996-12-20T00:15:44.960Z,-3.071,137.107,50,4.2,mb,,,,0.73,us,usp0007uq5,2014-11-07T01:01:48.352Z,"Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-19T22:29:04.240Z,-5.908,130.229,250,4,mb,,,,1.37,us,usp0007upw,2014-11-07T01:01:48.328Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1996-12-19T22:06:59.700Z,-1.617,120.026,100,3.5,mb,,,,1.12,us,usp0007upv,2014-11-07T01:01:48.326Z,"Sulawesi, Indonesia",earthquake,,,,2,reviewed,us,us
1996-12-19T19:59:18.400Z,9.732,126.43,33,4.1,mb,,,,1.14,us,usp0007upr,2014-11-07T01:01:48.318Z,"Mindanao, Philippines",earthquake,,,,6,reviewed,us,us
