time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1984-12-31T22:42:11.550Z,-1.369,99.483,33,4.7,mb,,,,0.7,us,usp0002akw,2014-11-07T00:35:55.304Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-31T22:09:08.230Z,3.108,95.634,33,4.6,mb,,,,0.6,us,usp0002akv,2014-11-07T00:35:55.303Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
1984-12-31T21:50:02.670Z,-6.843,128.442,219.5,4.4,mb,,,,1.3,us,usp0002aku,2014-11-07T00:35:55.301Z,"Banda Sea",earthquake,,10.4,,4,reviewed,us,us
1984-12-31T16:30:47.810Z,1.835,99.429,179.3,4.4,mb,,,,0.5,us,usp0002akm,2014-11-07T00:35:55.283Z,"northern Sumatra, Indonesia",earthquake,,2.5,,4,reviewed,us,us
1984-12-31T06:00:36.570Z,-3,128.046,51.8,4.9,mb,,,,1.5,us,usp0002ak5,2014-11-07T00:35:55.213Z,"Seram, Indonesia",earthquake,,8.3,,9,reviewed,us,us
1984-12-31T00:53:38.220Z,-7.154,128.875,130,4.3,mb,,,,1,us,usp0002ak0,2014-11-07T00:35:55.205Z,"Kepulauan Barat Daya, Indonesia",earthquake,,15.9,,3,reviewed,us,us
1984-12-30T06:56:37.200Z,-6.527,130.249,152.3,5.1,mb,,,,1.1,us,usp0002aj5,2014-11-07T00:35:55.061Z,"Banda Sea",earthquake,,5.8,,13,reviewed,us,us
1984-12-29T20:32:48.230Z,5.061,125.518,197.2,4.3,mb,,,,0.8,us,usp0002ahx,2014-11-07T00:35:55.038Z,"Mindanao, Philippines",earthquake,,5.3,,2,reviewed,us,us
1984-12-29T20:16:18.290Z,-12.349,118.129,33,4.6,mb,,,,0.9,us,usp0002ahw,2014-11-07T00:35:55.037Z,"south of Sumbawa, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-29T14:26:04.640Z,5.177,125.583,218.3,4.8,mb,,,,1.1,us,usp0002ahf,2014-11-07T00:35:54.989Z,"Mindanao, Philippines",earthquake,,5.6,,19,reviewed,us,us
1984-12-27T16:33:21.550Z,-5.849,100.883,33,4.8,mb,,,,1.2,us,usp0002af9,2014-11-07T00:35:54.540Z,"southwest of Sumatra, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-27T15:44:00.470Z,-0.38,123.834,33,5.1,mb,,,,1,us,usp0002af7,2014-11-07T00:35:54.535Z,"Sulawesi, Indonesia",earthquake,,,,1,reviewed,us,us
1984-12-27T06:18:13.810Z,-6.422,104.32,68.5,4.5,mb,,,,1.3,us,usp0002af0,2014-11-07T00:35:54.488Z,"Sunda Strait, Indonesia",earthquake,,12.3,,3,reviewed,us,us
1984-12-26T21:49:16.850Z,-5.556,103.886,33,4.6,mb,,,,1.5,us,usp0002aer,2014-11-07T00:35:54.467Z,"southern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
1984-12-26T21:14:52.720Z,-4.338,134.286,33,4.1,mb,,,,1.6,us,usp0002aen,2014-11-07T00:35:54.462Z,"near the south coast of Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-26T14:36:34.800Z,-11.389,117.903,33,4.2,mb,,,,1.3,us,usp0002aeb,2014-11-07T00:35:54.444Z,"south of Sumbawa, Indonesia",earthquake,,,,5,reviewed,us,us
1984-12-25T16:49:08.840Z,-5.903,131.005,125,4.3,mb,,,,1.2,us,usp0002adv,2014-11-07T00:35:54.302Z,"Banda Sea",earthquake,,10.4,,2,reviewed,us,us
1984-12-24T23:23:09.740Z,-5.012,139.747,33,4.8,mb,,,,1.4,us,usp0002ada,2014-11-07T00:35:54.199Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-24T12:03:00.450Z,-7.168,131.233,173.5,3.7,mb,,,,0.3,us,usp0002acu,2014-11-07T00:35:54.135Z,"Kepulauan Tanimbar, Indonesia",earthquake,,10.8,,1,reviewed,us,us
1984-12-24T10:26:13.500Z,-2.818,138.816,33,4.6,mb,,,,1.1,us,usp0002act,2014-11-07T00:35:54.133Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
1984-12-24T08:46:08.450Z,3.862,128.697,33,5.3,mb,,,,0.5,us,usp0002acr,2014-11-07T00:35:54.130Z,"north of Halmahera, Indonesia",earthquake,,,,3,reviewed,us,us
1984-12-23T18:50:14.790Z,0.502,126.08,58.7,5.2,mb,,,,1.1,us,usp0002aca,2014-11-07T00:35:53.928Z,"Molucca Sea",earthquake,,5.5,,19,reviewed,us,us
1984-12-23T08:37:40.030Z,8.36,124.393,33,4.1,mb,,,,1.4,us,usp0002abv,2014-11-07T00:35:53.882Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
1984-12-22T15:14:24.050Z,6.314,126.818,212.8,4.5,mb,,,,0.9,us,usp0002aaw,2014-11-07T00:35:53.801Z,"Mindanao, Philippines",earthquake,,6.1,,2,reviewed,us,us
1984-12-22T10:50:29.340Z,-9.179,123.983,33,5.1,mb,,,,1.3,us,usp0002aar,2014-11-07T00:35:53.788Z,"Timor region, Indonesia",earthquake,,,,17,reviewed,us,us
1984-12-22T06:10:25.110Z,-6.739,129.872,123.5,4.9,mb,,,,0.8,us,usp0002aak,2014-11-07T00:35:53.779Z,"Banda Sea",earthquake,,7.3,,5,reviewed,us,us
1984-12-21T12:36:57.740Z,-7.257,129.051,109.5,4.3,mb,,,,1.1,us,usp0002a9t,2014-11-07T00:35:53.632Z,"Kepulauan Babar, Indonesia",earthquake,,7.7,,1,reviewed,us,us
1984-12-20T15:07:52.320Z,-0.424,133.119,33,4.4,mb,,,,1.1,us,usp0002a8x,2014-11-07T00:35:53.536Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
1984-12-19T23:21:53.440Z,0.507,135.015,33,5.3,mb,,,,1.4,us,usp0002a87,2014-11-07T00:35:53.478Z,"Papua region, Indonesia",earthquake,,,,3,reviewed,us,us
1984-12-19T16:42:55.750Z,-9.101,119.095,106,4.7,mb,,,,1.3,us,usp0002a81,2014-11-07T00:35:53.466Z,"Sumba region, Indonesia",earthquake,,8.6,,9,reviewed,us,us
1984-12-19T13:42:40.450Z,-3.189,136.29,77,4,mb,,,,0.9,us,usp0002a7w,2014-11-07T00:35:53.458Z,"Papua, Indonesia",earthquake,,17.3,,2,reviewed,us,us
1984-12-19T01:24:44.280Z,-6.277,130.156,33,4.8,mb,,,,1.5,us,usp0002a7b,2014-11-07T00:35:53.398Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1984-12-18T16:57:23.260Z,5.98,126.011,139.1,5.1,mb,,,,1.2,us,usp0002a6r,2014-11-07T00:35:53.282Z,"Mindanao, Philippines",earthquake,,10.4,,27,reviewed,us,us
1984-12-17T20:48:57.070Z,0.013,123.741,142,5.3,mw,,,,1.2,us,usp0002a5e,2016-11-10T00:13:29.087Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
