time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-12-31T19:06:13.470Z,4.857,95.024,67.3,4.5,mb,57,136.2,,0.83,us,usp000jxp5,2014-11-07T01:49:41.381Z,"northern Sumatra, Indonesia",earthquake,,6.3,,14,reviewed,us,us
2012-12-31T14:15:23.470Z,-7.712,128.422,81.1,4.7,mb,57,37.2,,1.07,us,usp000jxnq,2014-11-07T01:49:41.316Z,"Kepulauan Barat Daya, Indonesia",earthquake,,6.2,,22,reviewed,us,us
2012-12-30T19:25:54.450Z,-1.994,100.797,65.5,4.6,mb,56,96.8,,0.83,us,usp000jxmy,2014-11-07T01:49:41.134Z,"southern Sumatra, Indonesia",earthquake,,5.3,,9,reviewed,us,us
2012-12-30T11:33:43.030Z,1.569,126.587,68.4,5.2,mb,157,49.5,,1.14,us,usp000jxmb,2014-11-07T01:49:41.036Z,"Molucca Sea",earthquake,,5.7,,93,reviewed,us,us
2012-12-30T07:56:52.070Z,-6.96,105.283,48.3,5,mb,156,32.5,,0.79,us,usp000jxkx,2014-11-07T01:49:40.998Z,"Sunda Strait, Indonesia",earthquake,,4.1,,57,reviewed,us,us
2012-12-29T23:01:21.470Z,0.998,125.673,35,4.6,mb,19,146.5,,0.85,us,usp000jxkb,2014-11-07T01:49:40.917Z,"Molucca Sea",earthquake,,,,2,reviewed,us,us
2012-12-29T22:43:54.010Z,-6.585,129.902,160.9,4.5,mb,49,87.5,,1.17,us,usp000jxk9,2014-11-07T01:49:40.910Z,"Banda Sea",earthquake,,7.1,,23,reviewed,us,us
2012-12-29T20:29:52.410Z,-6.605,129.895,166.3,4.5,mb,54,67.6,,1.28,us,usp000jxk3,2014-11-07T01:49:40.886Z,"Banda Sea",earthquake,,7.6,,28,reviewed,us,us
2012-12-29T19:43:58.480Z,-4.108,101.776,43.5,4.2,mb,29,181.2,,0.63,us,usp000jxk1,2014-11-07T01:49:40.880Z,"southern Sumatra, Indonesia",earthquake,,7.1,,9,reviewed,us,us
2012-12-29T17:15:09.770Z,4.095,126.856,43.5,4.9,mb,100,64.7,,1.27,us,usp000jxjv,2014-11-07T01:49:40.820Z,"Kepulauan Talaud, Indonesia",earthquake,,8.5,,52,reviewed,us,us
